,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557
2014-03-30,92,92.0,92,92.0,0.48616332,1.3634043,21.857142857142858,28.571428571428573,50.0,1014.4285714285714
2014-04-06,87,87.0,87,87.0,0.3330074,1.2893063,22.285714285714285,29.857142857142858,49.0,752.7142857142857
2014-04-13,75,75.0,75,75.0,0.119258195,1.1114709,22.285714285714285,31.142857142857142,38.0,1010.2857142857143
2014-04-20,70,70.0,70,70.0,0.12236199,1.0373728,21.714285714285715,27.428571428571427,57.714285714285715,882.5714285714286
2014-04-27,87,87.0,87,87.0,0.75874925,1.2893063,21.0,27.714285714285715,45.42857142857143,1013.7142857142857
2014-05-04,83,83.0,83,83.0,0.6907375,1.2300278,17.428571428571427,28.285714285714285,29.0,1015.2857142857143
2014-05-11,89,89.0,89,89.0,0.73125327,1.3189454,19.857142857142858,29.0,36.285714285714285,1014.0
2014-05-18,82,82.0,82,82.0,0.43056652,1.2152082,17.142857142857142,27.285714285714285,35.857142857142854,1014.5714285714286
2014-05-25,54,54.0,54,54.0,0.005819528,0.80025905,20.142857142857142,27.142857142857142,49.142857142857146,1013.0
2014-06-01,62,62.0,62,62.0,0.12325095,0.918816,18.0,25.857142857142858,46.714285714285715,883.7142857142857
2014-06-08,49,49.0,49,49.0,0.07527206,0.726161,19.0,28.285714285714285,36.57142857142857,1010.7142857142857
2014-06-15,57,57.0,57,57.0,0.47876912,0.84471786,19.285714285714285,27.142857142857142,47.285714285714285,1019.4285714285714
2014-06-22,45,45.0,45,45.0,0.18007138,0.6668825,18.571428571428573,25.428571428571427,51.42857142857143,1020.0
2014-06-29,60,60.0,60,60.0,0.76651496,0.8891767,17.0,28.428571428571427,39.714285714285715,1015.2857142857143
2014-07-06,43,43.0,43,43.0,0.18941016,0.63724333,19.285714285714285,27.285714285714285,39.142857142857146,1016.7142857142857
2014-07-13,45,45.0,45,45.0,0.2704264,0.6668825,18.857142857142858,24.857142857142858,52.857142857142854,758.1428571428571
2014-07-20,45,45.0,45,45.0,0.389874,0.6668825,16.857142857142858,25.714285714285715,32.57142857142857,1019.5714285714286
2014-07-27,58,58.0,58,58.0,0.8851621,0.8595375,17.0,25.285714285714285,43.714285714285715,1017.1428571428571
2014-08-03,57,57.0,57,57.0,0.795753,0.84471786,16.285714285714285,24.428571428571427,51.142857142857146,888.0
2014-08-10,53,53.0,53,53.0,0.48798153,0.78543943,15.285714285714286,25.714285714285715,40.714285714285715,1018.0
2014-08-17,61,61.0,61,61.0,0.69460243,0.90399635,16.571428571428573,25.428571428571427,49.0,1019.4285714285714
2014-08-24,63,63.0,63,63.0,0.72673875,0.93363553,17.857142857142858,27.428571428571427,42.57142857142857,1016.5714285714286
2014-08-31,76,76.0,76,76.0,0.91799706,1.1262906,17.0,26.285714285714285,46.0,1014.1428571428571
2014-09-07,62,62.0,62,62.0,0.40310377,0.918816,17.428571428571427,27.714285714285715,32.42857142857143,1015.2857142857143
2014-09-14,67,67.0,67,67.0,0.47521257,0.992914,17.714285714285715,29.857142857142858,32.142857142857146,1015.1428571428571
2014-09-21,77,77.0,77,77.0,0.794223,1.1411102,19.571428571428573,28.714285714285715,42.714285714285715,1011.7142857142857
2014-09-28,89,89.0,89,89.0,0.93942326,1.3189454,19.142857142857142,28.714285714285715,32.0,1013.5714285714286
2014-10-05,68,68.0,68,68.0,0.2562475,1.0077336,19.428571428571427,27.428571428571427,30.857142857142858,1017.0
2014-10-12,64,64.0,64,64.0,0.119951904,0.94845515,17.714285714285715,30.428571428571427,28.0,1014.2857142857143
2014-10-19,61,61.0,61,61.0,0.17118497,0.90399635,21.142857142857142,31.714285714285715,34.0,1010.4285714285714
2014-10-26,47,47.0,47,47.0,0.048287217,0.69652176,20.142857142857142,26.857142857142858,44.57142857142857,1013.7142857142857
2014-11-02,49,49.0,49,49.0,0.19320016,0.726161,21.714285714285715,32.285714285714285,30.428571428571427,1010.7142857142857
2014-11-09,53,53.0,53,53.0,0.5391272,0.78543943,22.428571428571427,31.857142857142858,37.285714285714285,1009.0
2014-11-16,42,42.0,42,42.0,0.21240816,0.6224237,20.428571428571427,27.285714285714285,44.285714285714285,1009.4285714285714
2014-11-23,46,46.0,46,46.0,0.39951703,0.68170214,20.142857142857142,30.142857142857142,33.714285714285715,1011.4285714285714
2014-11-30,44,44.0,44,44.0,0.4182389,0.65206295,22.571428571428573,29.0,49.142857142857146,1010.4285714285714
2014-12-07,38,38.0,38,38.0,0.24256788,0.5631453,22.0,31.285714285714285,37.57142857142857,1011.1428571428571
2014-12-14,32,32.0,32,32.0,0.11829537,0.47422758,23.428571428571427,34.42857142857143,29.142857142857142,1007.7142857142857
2014-12-21,24,24.0,24,24.0,0.040662486,0.3556707,22.571428571428573,31.285714285714285,31.857142857142858,1008.4285714285714
2014-12-28,8,8.0,8,8.0,6.465803e-05,0.118556894,24.142857142857142,33.0,38.142857142857146,1011.0
2015-01-04,55,55.0,55,55.0,0.9997565,0.8150787,25.285714285714285,36.0,26.0,1008.1428571428571
2015-01-11,43,43.0,43,43.0,0.9770706,0.63724333,24.0,35.285714285714285,27.714285714285715,1011.5714285714286
2015-01-18,54,54.0,54,54.0,0.94594735,0.80025905,25.857142857142858,35.714285714285715,29.285714285714285,1010.4285714285714
2015-01-25,46,46.0,46,46.0,0.47687182,0.68170214,24.571428571428573,33.857142857142854,31.142857142857142,1010.4285714285714
2015-02-01,75,75.0,75,75.0,0.9873793,1.1114709,22.714285714285715,34.42857142857143,32.0,1010.4285714285714
2015-02-08,52,52.0,52,52.0,0.38767338,0.7706198,22.428571428571427,30.428571428571427,45.0,1006.7142857142857
2015-02-15,75,75.0,75,75.0,0.88947254,1.1114709,24.714285714285715,35.57142857142857,37.42857142857143,1010.0
2015-02-22,101,101.0,101,101.0,0.9973892,1.4967808,23.142857142857142,32.42857142857143,43.42857142857143,1010.5714285714286
2015-03-01,146,146.0,146,146.0,0.99999666,2.1636634,24.428571428571427,32.42857142857143,41.0,1010.7142857142857
2015-03-08,209,209.0,209,209.0,1.0,3.0972989,22.714285714285715,32.0,46.142857142857146,1011.2857142857143
2015-03-15,270,270.0,270,270.0,1.0,4.001295,24.285714285714285,31.0,48.57142857142857,1008.2857142857143
2015-03-22,305,305.0,305,305.0,0.99999416,4.519982,22.285714285714285,29.285714285714285,54.42857142857143,1010.1428571428571
2015-03-29,428,428.0,428,428.0,1.0,6.342794,22.0,28.571428571428573,56.142857142857146,1013.7142857142857
2015-04-05,701,701.0,701,701.0,1.0,10.388548,22.285714285714285,29.714285714285715,49.285714285714285,1010.8571428571429
2015-04-12,865,865.0,865,865.0,1.0,12.818964,20.571428571428573,28.0,52.857142857142854,883.7142857142857
2015-04-19,1016,1016.0,1016,1016.0,1.0,15.0567255,22.428571428571427,30.428571428571427,47.285714285714285,1012.2857142857143
2015-04-26,1294,1294.0,1294,1294.0,1.0,19.176579,22.285714285714285,28.571428571428573,58.0,1013.0
2015-05-03,1341,1341.0,1341,1341.0,1.0,19.8731,19.857142857142858,26.857142857142858,54.142857142857146,1014.2857142857143
2015-05-10,1575,1575.0,1575,1575.0,1.0,23.340889,19.285714285714285,25.857142857142858,56.0,1015.4285714285714
2015-05-17,1557,1557.0,1557,1557.0,0.9996859,23.074137,19.285714285714285,26.428571428571427,53.57142857142857,1017.5714285714286
2015-05-24,1209,1209.0,1209,1209.0,2.390077e-07,17.91691,19.0,27.428571428571427,49.42857142857143,1018.4285714285714
2015-05-31,1035,1035.0,1035,1035.0,8.881784e-16,15.338299,19.714285714285715,27.857142857142858,53.57142857142857,1012.8571428571429
2015-06-07,915,915.0,915,915.0,2.6589841e-13,13.559945,18.714285714285715,26.714285714285715,51.857142857142854,1018.2857142857143
2015-06-14,907,907.0,907,907.0,0.00015611542,13.441388,18.571428571428573,30.428571428571427,38.714285714285715,1012.2857142857143
2015-06-21,553,553.0,553,553.0,0.0,8.195246,17.857142857142858,24.857142857142858,57.857142857142854,886.7142857142857
2015-06-28,440,440.0,440,440.0,0.0,6.5206294,16.857142857142858,23.857142857142858,54.857142857142854,892.5714285714286
2015-07-05,433,433.0,433,433.0,1.866189e-09,6.416892,17.714285714285715,26.285714285714285,49.42857142857143,1015.7142857142857
2015-07-12,316,316.0,316,316.0,1.143112e-09,4.682997,18.142857142857142,26.571428571428573,48.857142857142854,1015.8571428571429
2015-07-19,301,301.0,301,301.0,3.8118273e-05,4.4607034,18.571428571428573,29.714285714285715,39.57142857142857,1016.8571428571429
2015-07-26,251,251.0,251,251.0,7.0566166e-05,3.7197225,19.0,26.142857142857142,51.857142857142854,1017.0
2015-08-02,246,246.0,246,246.0,0.015801273,3.6456246,19.714285714285715,27.0,51.57142857142857,1017.4285714285714
2015-08-09,284,284.0,284,284.0,0.7675013,4.20877,18.428571428571427,29.428571428571427,35.57142857142857,1016.5714285714286
2015-08-16,170,170.0,170,170.0,1.9079383e-05,2.519334,16.714285714285715,28.428571428571427,35.714285714285715,1019.1428571428571
2015-08-23,179,179.0,179,179.0,0.0017373888,2.6527104,18.428571428571427,28.571428571428573,35.285714285714285,1014.4285714285714
2015-08-30,141,141.0,141,141.0,0.0004806974,2.0895653,18.571428571428573,26.571428571428573,48.714285714285715,1016.1428571428571
2015-09-06,133,133.0,133,133.0,0.015874319,1.9710084,18.0,26.857142857142858,48.285714285714285,1014.7142857142857
2015-09-13,103,103.0,103,103.0,0.0022560994,1.52642,19.142857142857142,23.857142857142858,66.28571428571429,1010.5714285714286
2015-09-20,114,114.0,114,114.0,0.1720212,1.6894357,20.571428571428573,31.285714285714285,44.285714285714285,1013.1428571428571
2015-09-27,115,115.0,115,115.0,0.4869456,1.7042553,21.857142857142858,31.714285714285715,44.857142857142854,1009.5714285714286
2015-10-04,124,124.0,124,124.0,0.7680148,1.837632,22.285714285714285,27.857142857142858,59.857142857142854,1010.2857142857143
2015-10-11,102,102.0,102,102.0,0.18566784,1.5116004,19.428571428571427,28.857142857142858,44.42857142857143,1012.5714285714286
2015-10-18,109,109.0,109,109.0,0.35643566,1.6153377,22.285714285714285,32.285714285714285,42.714285714285715,1012.8571428571429
2015-10-25,112,112.0,112,112.0,0.5575891,1.6597966,21.428571428571427,28.428571428571427,52.0,1012.7142857142857
2015-11-01,150,150.0,150,150.0,0.99286336,2.2229419,21.714285714285715,29.714285714285715,48.57142857142857,1011.7142857142857
2015-11-08,164,164.0,164,164.0,0.9933169,2.4304163,22.625,27.875,63.125,897.0
2015-11-15,192,192.0,192,192.0,0.99615,2.8453655,23.857142857142858,31.0,51.285714285714285,1009.5714285714286
2015-11-22,207,207.0,207,207.0,0.98353314,3.0676596,22.857142857142858,30.571428571428573,50.714285714285715,1006.4285714285714
2015-11-29,303,303.0,303,303.0,0.99999976,4.4903426,22.285714285714285,29.142857142857142,56.0,1008.0
2015-12-06,391,391.0,391,391.0,1.0,5.7944684,21.857142857142858,26.714285714285715,68.28571428571429,1011.2857142857143
2015-12-13,409,409.0,409,409.0,0.99998367,6.061221,23.285714285714285,25.0,74.71428571428571,1011.2857142857143
2015-12-20,279,279.0,279,279.0,0.0011895738,4.1346717,24.857142857142858,28.714285714285715,59.0,1011.2857142857143
2015-12-27,152,152.0,152,152.0,0.0,2.2525811,24.857142857142858,28.142857142857142,63.0,1011.2857142857143
2016-01-03,585,585.0,585,585.0,1.0,8.669473,25.142857142857142,28.0,68.71428571428571,1010.0
2016-01-10,478,478.0,478,478.0,1.0,7.0837746,23.428571428571427,26.857142857142858,63.857142857142854,1011.8571428571429
2016-01-17,487,487.0,487,487.0,0.9723393,7.217151,24.142857142857142,26.142857142857142,76.85714285714286,1007.5714285714286
2016-01-24,488,488.0,488,488.0,0.5264146,7.231971,21.571428571428573,22.857142857142858,83.42857142857143,1011.5714285714286
2016-01-31,543,543.0,543,543.0,0.95169204,8.0470495,24.571428571428573,30.714285714285715,58.714285714285715,1010.4285714285714
2016-02-07,689,689.0,689,689.0,0.9999999,10.210712,24.714285714285715,33.0,50.42857142857143,1011.8571428571429
2016-02-14,931,931.0,931,931.0,1.0,13.797059,23.857142857142858,30.857142857142858,51.857142857142854,1011.2857142857143
2016-02-21,888,888.0,888,888.0,0.9999968,13.159816,24.428571428571427,27.0,74.28571428571429,1010.1428571428571
2016-02-28,1078,1078.0,1078,1078.0,0.99999994,15.975542,24.857142857142858,27.714285714285715,69.85714285714286,1010.7142857142857
2016-03-06,1316,1316.0,1316,1316.0,1.0,19.50261,23.857142857142858,26.428571428571427,70.0,1011.7142857142857
2016-03-13,1600,1600.0,1600,1600.0,1.0,23.71138,25.142857142857142,26.571428571428573,76.14285714285714,1011.2857142857143
2016-03-20,2006,2006.0,2006,2006.0,1.0,29.728142,23.428571428571427,25.285714285714285,79.28571428571429,1016.2857142857143
2016-03-27,3216,3216.0,3216,3216.0,1.0,47.659874,23.571428571428573,26.0,75.42857142857143,1012.2857142857143
2016-04-03,2991,2991.0,2991,2991.0,1.0,44.32546,24.428571428571427,26.571428571428573,77.85714285714286,1014.1428571428571
2016-04-10,2894,2894.0,2894,2894.0,0.97942346,42.88796,23.142857142857142,25.714285714285715,74.57142857142857,1013.2857142857143
2016-04-17,2330,2330.0,2330,2330.0,4.440892e-16,34.529697,23.857142857142858,32.42857142857143,42.714285714285715,1013.7142857142857
2016-04-24,2291,2291.0,2291,2291.0,5.607559e-11,33.951733,23.428571428571427,28.857142857142858,59.857142857142854,1013.1428571428571
2016-05-01,1357,1357.0,1357,1357.0,0.0,20.110214,21.0,22.714285714285715,70.14285714285714,1011.8571428571429
2016-05-08,1283,1283.0,1283,1283.0,0.0,19.013561,18.857142857142858,21.428571428571427,74.57142857142857,1017.1428571428571
2016-05-15,770,770.0,770,770.0,0.0,11.411101,20.285714285714285,22.571428571428573,75.57142857142857,1016.7142857142857
2016-05-22,508,508.0,508,508.0,0.0,7.5283628,20.428571428571427,22.571428571428573,77.28571428571429,1014.7142857142857
2016-05-29,556,556.0,556,556.0,7.771561e-16,8.239704,18.0,20.857142857142858,74.85714285714286,1019.4285714285714
2016-06-05,439,439.0,439,439.0,7.683334e-09,6.50581,20.285714285714285,22.0,78.14285714285714,1011.1428571428571
2016-06-12,290,290.0,290,290.0,8.881784e-16,4.2976875,17.428571428571427,19.0,73.71428571428571,1017.0
2016-06-19,242,242.0,242,242.0,6.2649885e-13,3.5863461,14.857142857142858,18.142857142857142,69.85714285714286,1022.7142857142857
2016-06-26,208,208.0,208,208.0,2.1328965e-07,3.0824792,17.285714285714285,19.142857142857142,74.85714285714286,1022.1428571428571
2016-07-03,209,209.0,209,209.0,0.017006857,3.0972989,18.0,20.285714285714285,79.71428571428571,1023.1428571428571
2016-07-10,177,177.0,177,177.0,0.016536705,2.6230714,16.428571428571427,20.428571428571427,71.0,1018.8571428571429
2016-07-17,131,131.0,131,131.0,0.00010256258,1.9413692,18.142857142857142,23.0,63.57142857142857,1012.4285714285714
2016-07-24,129,129.0,129,129.0,0.006272924,1.9117299,15.714285714285714,18.285714285714285,64.85714285714286,1020.2857142857143
2016-07-31,83,83.0,83,83.0,2.857838e-05,1.2300278,17.285714285714285,20.142857142857142,71.57142857142857,1020.0
2016-08-07,71,71.0,71,71.0,0.0003154819,1.0521924,17.714285714285715,21.857142857142858,62.57142857142857,1018.7142857142857
2016-08-14,61,61.0,61,61.0,0.005053221,0.90399635,17.428571428571427,19.857142857142858,68.0,1017.2857142857143
2016-08-21,37,37.0,37,37.0,0.00027372414,0.54832566,19.428571428571427,22.285714285714285,72.71428571428571,1011.4285714285714
2016-08-28,55,55.0,55,55.0,0.3704893,0.8150787,15.0,20.714285714285715,60.857142857142854,1017.8571428571429
2016-09-04,39,39.0,39,39.0,0.13833855,0.57796484,20.0,23.714285714285715,61.142857142857146,1016.0
2016-09-11,51,51.0,51,51.0,0.66876024,0.7558002,20.857142857142858,22.571428571428573,70.42857142857143,1017.7142857142857
2016-09-18,48,48.0,48,48.0,0.57893324,0.7113414,21.0,23.0,64.71428571428571,1013.8571428571429
2016-09-25,31,31.0,31,31.0,0.040360447,0.459408,18.714285714285715,21.0,74.0,1016.1428571428571
2016-10-02,35,35.0,35,35.0,0.17440744,0.5186864,17.714285714285715,19.285714285714285,76.42857142857143,1017.4285714285714
2016-10-09,39,39.0,39,39.0,0.56890106,0.57796484,18.428571428571427,21.428571428571427,69.28571428571429,1011.4285714285714
2016-10-16,58,58.0,58,58.0,0.9857379,0.8595375,21.285714285714285,23.571428571428573,67.71428571428571,1015.7142857142857
2016-10-23,51,51.0,51,51.0,0.80534905,0.7558002,23.142857142857142,25.142857142857142,74.0,1011.7142857142857
2016-10-30,35,35.0,35,35.0,0.0639374,0.5186864,21.0,22.428571428571427,70.85714285714286,1012.8571428571429
2016-11-06,61,61.0,61,61.0,0.8868277,0.90399635,20.857142857142858,22.714285714285715,72.0,1016.4285714285714
2016-11-13,68,68.0,68,68.0,0.96883065,1.0077336,21.857142857142858,25.0,72.42857142857143,1011.0
2016-11-20,105,105.0,105,105.0,0.9999014,1.5560592,20.142857142857142,22.857142857142858,67.71428571428571,1007.0
2016-11-27,130,130.0,130,130.0,0.99991405,1.9265496,21.142857142857142,23.428571428571427,68.71428571428571,1013.1428571428571
2016-12-04,122,122.0,122,122.0,0.9321194,1.8079927,22.285714285714285,26.428571428571427,60.857142857142854,1011.5714285714286
2016-12-11,104,104.0,104,104.0,0.2021791,1.5412396,22.571428571428573,24.571428571428573,72.28571428571429,1007.4285714285714
2016-12-18,125,125.0,125,125.0,0.67313045,1.8524514,22.571428571428573,24.571428571428573,77.28571428571429,1012.7142857142857
2016-12-25,128,128.0,128,128.0,0.78581935,1.8969103,23.428571428571427,27.571428571428573,58.0,1009.5714285714286
2017-01-01,213,213.0,213,213.0,0.99999934,3.1565773,25.857142857142858,31.714285714285715,54.42857142857143,1009.0
2017-01-08,234,234.0,234,234.0,0.9999874,3.4677892,25.571428571428573,28.714285714285715,65.14285714285714,1010.2857142857143
2017-01-15,231,231.0,231,231.0,0.9703446,3.4233303,24.857142857142858,27.0,73.71428571428571,1007.8571428571429
2017-01-22,296,296.0,296,296.0,0.999193,4.3866053,24.0,27.285714285714285,70.71428571428571,1010.8571428571429
2017-01-29,248,248.0,248,248.0,0.53813636,3.675264,24.857142857142858,28.0,68.85714285714286,1012.2857142857143
2017-02-05,241,241.0,241,241.0,0.19054577,3.5715265,24.285714285714285,27.0,68.14285714285714,1011.2857142857143
2017-02-12,239,239.0,239,239.0,0.2312892,3.5418873,24.142857142857142,26.714285714285715,73.14285714285714,1009.5714285714286
2017-02-19,121,121.0,121,121.0,2.4979607e-10,1.7931731,24.0,27.0,64.28571428571429,1013.5714285714286
2017-02-26,141,141.0,141,141.0,0.0002613049,2.0895653,24.0,26.857142857142858,61.714285714285715,1012.2857142857143
2017-03-05,135,135.0,135,135.0,0.06043693,2.0006475,24.285714285714285,27.428571428571427,68.0,1008.4285714285714
2017-03-12,161,161.0,161,161.0,0.87681997,2.3859575,24.428571428571427,27.142857142857142,72.0,1010.8571428571429
2017-03-19,139,139.0,139,139.0,0.42743525,2.059926,23.285714285714285,26.714285714285715,70.85714285714286,1011.1428571428571
2017-03-26,127,127.0,127,127.0,0.12990734,1.8820907,20.714285714285715,23.142857142857142,73.14285714285714,1014.8571428571429
2017-04-02,141,141.0,141,141.0,0.5075341,2.0895653,20.714285714285715,22.428571428571427,73.57142857142857,1014.5714285714286
2017-04-09,96,96.0,96,96.0,0.0071541825,1.4226828,22.428571428571427,24.285714285714285,76.0,1013.2857142857143
2017-04-16,95,95.0,95,95.0,0.026229393,1.4078631,21.857142857142858,24.428571428571427,71.28571428571429,1014.0
2017-04-23,90,90.0,90,90.0,0.10270994,1.333765,21.142857142857142,24.0,68.85714285714286,1014.0
2017-04-30,101,101.0,101,101.0,0.62439054,1.4967808,19.571428571428573,21.285714285714285,78.71428571428571,1016.5714285714286
2017-05-07,90,90.0,90,90.0,0.38334927,1.333765,19.142857142857142,21.142857142857142,75.57142857142857,1017.4285714285714
2017-05-14,56,56.0,56,56.0,0.0012836882,0.8298983,19.0,21.571428571428573,74.0,1014.0
2017-05-21,44,44.0,44,44.0,0.00034987277,0.65206295,19.285714285714285,20.714285714285715,73.42857142857143,884.5714285714286
2017-05-28,63,63.0,63,63.0,0.4634347,0.93363553,19.0,20.142857142857142,84.0,1017.8571428571429
2017-06-04,53,53.0,53,53.0,0.44118074,0.78543943,18.857142857142858,20.571428571428573,80.28571428571429,1016.5714285714286
2017-06-11,36,36.0,36,36.0,0.027986515,0.53350604,19.0,20.714285714285715,75.71428571428571,1013.4285714285714
2017-06-18,41,41.0,41,41.0,0.17273025,0.6076041,18.142857142857142,20.142857142857142,80.85714285714286,1018.0
2017-06-25,31,31.0,31,31.0,0.09022679,0.459408,18.428571428571427,20.142857142857142,81.71428571428571,1021.8571428571429
2017-07-02,37,37.0,37,37.0,0.46694362,0.54832566,16.857142857142858,18.714285714285715,81.42857142857143,1021.8571428571429
2017-07-09,35,35.0,35,35.0,0.48480055,0.5186864,15.714285714285714,17.714285714285715,76.0,1027.4285714285713
2017-07-16,42,42.0,42,42.0,0.7755459,0.6224237,17.285714285714285,19.571428571428573,77.71428571428571,1023.0
2017-07-23,34,34.0,34,34.0,0.37001565,0.5038668,18.0,19.285714285714285,78.14285714285714,1021.4285714285714
2017-07-30,42,42.0,42,42.0,0.67933196,0.6224237,17.142857142857142,19.428571428571427,72.28571428571429,1025.142857142857
2017-08-06,26,26.0,26,26.0,0.0749936,0.3853099,16.714285714285715,19.428571428571427,70.85714285714286,1019.4285714285714
2017-08-13,31,31.0,31,31.0,0.29438382,0.459408,17.428571428571427,19.428571428571427,68.42857142857143,1017.5714285714286
2017-08-20,40,40.0,40,40.0,0.8215751,0.59278446,19.571428571428573,20.285714285714285,81.71428571428571,1015.2857142857143
2017-08-27,34,34.0,34,34.0,0.5686803,0.5038668,16.857142857142858,18.714285714285715,71.85714285714286,1021.7142857142857
2017-09-03,35,35.0,35,35.0,0.4918566,0.5186864,17.714285714285715,19.714285714285715,72.14285714285714,1019.5714285714286
2017-09-10,38,38.0,38,38.0,0.61269915,0.5631453,16.75,21.75,59.5,1019.25
2017-09-17,55,55.0,55,55.0,0.9732954,0.8150787,16.75,21.75,59.5,1019.25
2017-09-24,37,37.0,37,37.0,0.32631424,0.54832566,16.75,21.75,59.5,1019.25
2017-10-01,62,62.0,62,62.0,0.9454894,0.918816,16.75,21.75,59.5,1019.25
2017-10-08,57,57.0,57,57.0,0.80109155,0.84471786,16.75,21.75,59.5,1019.25
2017-10-15,56,56.0,56,56.0,0.58927906,0.8298983,16.75,21.75,59.5,1019.25
2017-10-22,51,51.0,51,51.0,0.30396548,0.7558002,16.75,21.75,59.5,1019.25
2017-10-29,42,42.0,42,42.0,0.104419895,0.6224237,16.75,21.75,59.5,1019.25
2017-11-05,61,61.0,61,61.0,0.835945,0.90399635,16.75,21.75,59.5,1019.25
2017-11-12,55,55.0,55,55.0,0.6840034,0.8150787,16.75,21.75,59.5,1019.25
2017-11-19,51,51.0,51,51.0,0.40040377,0.7558002,24.0,33.333333333333336,38.67652266666666,1005.3333333333334
2017-11-26,60,60.0,60,60.0,0.6875025,0.8891767,22.285714285714285,28.285714285714285,57.54520414285714,1009.1428571428571
2017-12-03,81,81.0,81,81.0,0.9840412,1.2003886,22.285714285714285,27.0,61.97709928571429,1010.0
2017-12-10,71,71.0,71,71.0,0.75723237,1.0521924,23.428571428571427,25.285714285714285,72.82118414285715,1008.4285714285714
2017-12-17,59,59.0,59,59.0,0.16122143,0.8743571,22.714285714285715,25.0,68.27111214285715,1011.5714285714286
2017-12-24,53,53.0,53,53.0,0.07838878,0.78543943,24.714285714285715,27.857142857142858,65.06668685714286,1011.2857142857143
2017-12-31,140,140.0,140,140.0,0.99999994,2.0747457,24.857142857142858,27.714285714285715,69.260658,1009.1428571428571
2018-01-07,115,115.0,115,115.0,0.99448764,1.7042553,24.285714285714285,26.142857142857142,77.52929142857143,1008.4285714285714
2018-01-14,142,142.0,142,142.0,0.98533523,2.104385,23.857142857142858,28.571428571428573,64.61290885714286,1013.2857142857143
2018-01-21,109,109.0,109,109.0,0.17631812,1.6153377,25.428571428571427,29.285714285714285,57.219559714285715,1011.7142857142857
2018-01-28,134,134.0,134,134.0,0.69289166,1.985828,25.0,27.714285714285715,69.59444599999999,1009.8571428571429
2018-02-04,88,88.0,88,88.0,0.009464272,1.3041259,23.571428571428573,25.571428571428573,72.31637385714285,1007.7142857142857
2018-02-11,104,104.0,104,104.0,0.22943518,1.5412396,23.571428571428573,26.285714285714285,71.83237571428572,1009.7142857142857
2018-02-18,146,146.0,146,146.0,0.992926,2.1636634,24.571428571428573,27.285714285714285,70.23019357142857,1013.5714285714286
2018-02-25,159,159.0,159,159.0,0.9965887,2.3563182,24.142857142857142,27.428571428571427,71.08707571428572,1009.4285714285714
2018-03-04,205,205.0,205,205.0,0.9998499,3.0380204,24.857142857142858,28.428571428571427,70.56019171428571,1010.7142857142857
2018-03-11,179,179.0,179,179.0,0.7905166,2.6527104,24.714285714285715,26.285714285714285,76.7818757142857,1008.2857142857143
2018-03-18,203,203.0,203,203.0,0.8473936,3.0083811,25.142857142857142,28.0,72.18343157142857,1009.4285714285714
2018-03-25,241,241.0,241,241.0,0.99034786,3.5715265,24.428571428571427,27.0,73.71731899999999,1010.7142857142857
2018-04-01,313,313.0,313,313.0,0.9999959,4.6385384,23.714285714285715,26.714285714285715,69.08800985714286,1013.0
2018-04-15,250,250.0,250,250.0,0.10254433,3.704903,22.714285714285715,26.142857142857142,70.95059257142857,1017.0
2018-04-22,285,285.0,285,285.0,0.54943496,4.2235894,20.714285714285715,23.428571428571427,70.94614928571428,1019.0
2018-04-29,326,326.0,326,326.0,0.9814759,4.8311934,22.285714285714285,29.428571428571427,54.07147342857143,1016.2857142857143
2018-05-06,333,333.0,333,333.0,0.9639027,4.934931,21.142857142857142,29.857142857142858,49.64777242857143,1015.8571428571429
2018-05-13,350,350.0,350,350.0,0.9229631,5.1868644,20.714285714285715,28.0,51.28495914285714,1015.7142857142857
2018-05-20,218,218.0,218,218.0,2.1152907e-06,3.2306755,20.857142857142858,29.285714285714285,44.73465242857143,1011.7142857142857
2018-05-27,216,216.0,216,216.0,5.8601774e-05,3.2010362,17.857142857142858,21.857142857142858,66.67307714285714,1019.7142857142857
2018-06-03,215,215.0,215,215.0,0.032329507,3.1862166,18.714285714285715,22.285714285714285,72.24434714285714,1018.8571428571429
2018-06-10,205,205.0,205,205.0,0.19933519,3.0380204,19.571428571428573,20.857142857142858,80.14586714285714,1017.0
2018-06-17,176,176.0,176,176.0,0.03933397,2.6082518,20.0,22.285714285714285,81.916685,1018.1428571428571
2018-06-24,201,201.0,201,201.0,0.5215015,2.9787421,18.714285714285715,21.857142857142858,76.19242128571429,1020.2857142857143
2018-07-01,237,237.0,237,237.0,0.9813676,3.512248,18.857142857142858,22.857142857142858,76.37814714285715,1016.1428571428571
2018-07-08,164,164.0,164,164.0,0.026077306,2.4304163,19.285714285714285,22.571428571428573,83.10689142857143,1016.2857142857143
2018-07-15,159,159.0,159,159.0,0.011812608,2.3563182,17.0,20.285714285714285,76.69180857142858,1018.2857142857143
2018-07-22,118,118.0,118,118.0,0.00017719794,1.7487142,18.285714285714285,28.142857142857142,50.23371628571429,1017.1428571428571
2018-07-29,89,89.0,89,89.0,3.3695786e-05,1.3189454,18.714285714285715,27.857142857142858,51.795741142857146,1018.1428571428571
2018-08-05,115,115.0,115,115.0,0.2967132,1.7042553,18.714285714285715,24.571428571428573,63.51669657142857,1014.7142857142857
