,casos_2507507,casos_est_2507507,casos_est_min_2507507,casos_est_max_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,pressao_min_2507507
2012-06-03,147,147.0,147,147,0.023822924,17.98141,23.285714285714285,28.285714285714285,55.857142857142854,1013.0
2012-06-10,137,137.0,137,137,0.12987576,16.758184,23.571428571428573,29.0,57.142857142857146,1013.0
2012-06-17,128,128.0,128,128,0.16168629,15.657282,21.714285714285715,27.714285714285715,48.57142857142857,882.8571428571429
2012-06-24,163,163.0,163,163,0.91983736,19.93857,22.142857142857142,27.857142857142858,63.714285714285715,882.8571428571429
2012-07-01,144,144.0,144,144,0.59308225,17.614443,21.571428571428573,27.571428571428573,50.285714285714285,883.5714285714286
2012-07-08,139,139.0,139,139,0.33009312,17.002829,22.571428571428573,27.857142857142858,51.714285714285715,1012.8571428571429
2012-07-15,139,139.0,139,139,0.34834564,17.002829,22.142857142857142,27.0,60.714285714285715,882.0
2012-07-22,121,121.0,121,121,0.12110144,14.801024,21.714285714285715,27.285714285714285,55.142857142857146,1014.5714285714286
2012-07-29,181,181.0,181,181,0.9937133,22.140375,22.0,27.142857142857142,52.142857142857146,1014.7142857142857
2012-08-05,143,143.0,143,143,0.5333945,17.492119,21.142857142857142,27.142857142857142,54.285714285714285,1014.2857142857143
2012-08-12,150,150.0,150,150,0.44667757,18.348377,21.142857142857142,27.0,52.714285714285715,1014.8571428571429
2012-08-19,87,87.0,87,87,2.3772376e-05,10.642058,21.857142857142858,26.714285714285715,54.57142857142857,884.8571428571429
2012-08-26,106,106.0,106,106,0.048260722,12.966187,21.857142857142858,27.0,52.857142857142854,885.1428571428571
2012-09-02,74,74.0,74,74,0.004475731,9.051866,22.142857142857142,27.285714285714285,52.57142857142857,1015.5714285714286
2012-09-09,69,69.0,69,69,0.025755117,8.440253,22.285714285714285,27.142857142857142,49.42857142857143,1016.2857142857143
2012-09-16,57,57.0,57,57,0.022672607,6.972383,22.857142857142858,27.714285714285715,48.42857142857143,1014.2857142857143
2012-09-23,48,48.0,48,48,0.031180186,5.8714805,23.857142857142858,27.714285714285715,47.0,1013.2857142857143
2012-09-30,33,33.0,33,33,0.0048531755,4.036643,23.714285714285715,27.714285714285715,47.0,1013.8571428571429
2012-10-07,26,26.0,26,26,0.0075905873,3.1803854,23.285714285714285,27.428571428571427,49.142857142857146,1013.4285714285714
2012-10-14,39,39.0,39,39,0.61068845,4.770578,22.857142857142858,27.857142857142858,52.57142857142857,882.1428571428571
2012-10-21,28,28.0,28,28,0.2945112,3.4250305,24.285714285714285,27.857142857142858,52.57142857142857,1011.5714285714286
2012-10-28,19,19.0,19,19,0.035736218,2.3241277,24.428571428571427,28.142857142857142,57.857142857142854,1011.1428571428571
2012-11-04,20,20.0,20,20,0.1258441,2.4464502,24.285714285714285,29.0,46.714285714285715,1010.4285714285714
2012-11-11,13,13.0,13,13,0.05854916,1.5901927,23.857142857142858,28.857142857142858,47.0,880.4285714285714
2012-11-18,11,11.0,11,11,0.09235779,1.3455477,24.0,28.857142857142858,45.57142857142857,1010.4285714285714
2012-11-25,18,18.0,18,18,0.7135252,2.2018054,24.714285714285715,28.714285714285715,51.57142857142857,1010.4285714285714
2012-12-02,12,12.0,12,12,0.36618415,1.4678701,24.714285714285715,28.714285714285715,53.142857142857146,1010.0
2012-12-09,14,14.0,14,14,0.47753754,1.7125152,25.0,28.714285714285715,50.714285714285715,1010.7142857142857
2012-12-16,18,18.0,18,18,0.75412756,2.2018054,25.428571428571427,28.857142857142858,52.285714285714285,1009.0
2012-12-23,7,7.0,7,7,0.052531708,0.8562576,25.714285714285715,29.571428571428573,48.857142857142854,1009.7142857142857
2012-12-30,20,20.0,20,20,0.8487292,2.4464502,25.571428571428573,29.571428571428573,46.857142857142854,1010.7142857142857
2013-01-06,16,16.0,16,16,0.66838485,1.9571602,24.142857142857142,28.857142857142858,53.714285714285715,751.5714285714286
2013-01-13,36,36.0,36,36,0.9969541,4.4036107,25.285714285714285,29.142857142857142,52.0,1010.2857142857143
2013-01-20,22,22.0,22,22,0.525557,2.6910954,25.428571428571427,29.142857142857142,53.285714285714285,737.0
2013-01-27,37,37.0,37,37,0.9042894,4.525933,25.0,30.285714285714285,46.57142857142857,881.1428571428571
2013-02-03,41,41.0,41,41,0.91416746,5.015223,25.0,30.285714285714285,45.857142857142854,1011.2857142857143
2013-02-10,35,35.0,35,35,0.5524546,4.281288,25.142857142857142,30.142857142857142,46.857142857142854,1009.8571428571429
2013-02-17,56,56.0,56,56,0.9680826,6.850061,25.857142857142858,30.285714285714285,47.857142857142854,1009.8571428571429
2013-02-24,48,48.0,48,48,0.73298556,5.8714805,26.142857142857142,29.857142857142858,50.285714285714285,1010.1428571428571
2013-03-03,47,47.0,47,47,0.4858723,5.749158,26.285714285714285,30.142857142857142,46.285714285714285,1010.7142857142857
2013-03-10,56,56.0,56,56,0.7481489,6.850061,25.571428571428573,29.571428571428573,55.0,881.5714285714286
2013-03-17,59,59.0,59,59,0.7987908,7.217028,25.571428571428573,29.428571428571427,51.42857142857143,1009.1428571428571
2013-03-24,51,51.0,51,51,0.3997265,6.238448,25.142857142857142,29.285714285714285,52.714285714285715,1009.1428571428571
2013-03-31,78,78.0,78,78,0.96948713,9.541156,25.571428571428573,30.714285714285715,45.57142857142857,1011.1428571428571
2013-04-07,71,71.0,71,71,0.8193468,8.684898,24.714285714285715,30.428571428571427,52.285714285714285,1011.0
2013-04-14,67,67.0,67,67,0.47603866,8.195608,24.0,29.285714285714285,53.0,1010.0
2013-04-21,89,89.0,89,89,0.9204714,10.8867035,23.285714285714285,29.285714285714285,51.142857142857146,1009.1428571428571
2013-04-28,92,92.0,92,92,0.9085121,11.253672,22.857142857142858,28.428571428571427,57.0,620.8571428571429
2013-05-05,109,109.0,109,109,0.96423674,13.333154,23.142857142857142,28.285714285714285,54.285714285714285,880.8571428571429
2013-05-12,137,137.0,137,137,0.99654686,16.758184,22.857142857142858,28.285714285714285,56.142857142857146,1012.2857142857143
2013-05-19,162,162.0,162,162,0.9985755,19.816248,22.571428571428573,27.285714285714285,58.285714285714285,881.4285714285714
2013-05-26,191,191.0,191,191,0.99888587,23.3636,22.285714285714285,27.714285714285715,57.714285714285715,880.8571428571429
2013-06-02,151,151.0,151,151,0.33569685,18.4707,22.285714285714285,27.428571428571427,58.285714285714285,1011.5714285714286
2013-06-09,180,180.0,180,180,0.712223,22.018053,21.285714285714285,27.285714285714285,59.0,752.4285714285714
2013-06-16,183,183.0,183,183,0.768228,22.38502,21.714285714285715,26.857142857142858,61.42857142857143,1012.8571428571429
2013-06-23,127,127.0,127,127,0.0056721554,15.534959,22.142857142857142,27.571428571428573,57.57142857142857,882.1428571428571
2013-06-30,161,161.0,161,161,0.4121175,19.693924,21.0,27.142857142857142,56.0,1011.2857142857143
2013-07-07,115,115.0,115,115,0.014374699,14.067089,21.285714285714285,26.285714285714285,60.857142857142854,1012.8571428571429
2013-07-14,99,99.0,99,99,0.0047512813,12.109929,21.142857142857142,26.428571428571427,57.714285714285715,1014.0
2013-07-21,97,97.0,97,97,0.046821017,11.865284,21.571428571428573,26.142857142857142,59.857142857142854,1013.5714285714286
2013-07-28,85,85.0,85,85,0.076046936,10.397413,21.428571428571427,27.285714285714285,49.857142857142854,1014.1428571428571
2013-08-04,61,61.0,61,61,0.0042908527,7.4616733,20.571428571428573,26.0,52.857142857142854,1015.2857142857143
2013-08-11,73,73.0,73,73,0.23518822,8.9295435,22.0,26.571428571428573,52.57142857142857,1012.5714285714286
2013-08-18,64,64.0,64,64,0.25322753,7.828641,21.428571428571427,26.428571428571427,61.0,882.8571428571429
2013-08-25,52,52.0,52,52,0.08078359,6.3607707,21.571428571428573,26.285714285714285,54.714285714285715,1013.5714285714286
2013-09-01,34,34.0,34,34,0.00233644,4.1589656,22.0,26.428571428571427,59.285714285714285,1013.7142857142857
2013-09-08,46,46.0,46,46,0.29932138,5.626836,22.285714285714285,26.285714285714285,55.42857142857143,1013.8571428571429
2013-09-15,32,32.0,32,32,0.10435385,3.9143205,21.428571428571427,26.428571428571427,53.142857142857146,1013.8571428571429
2013-09-22,22,22.0,22,22,0.015287762,2.6910954,23.0,26.857142857142858,53.42857142857143,1013.1428571428571
2013-09-29,27,27.0,27,27,0.22661942,3.302708,23.714285714285715,28.285714285714285,61.0,1013.0
2013-10-06,28,28.0,28,28,0.54286975,3.4250305,24.285714285714285,28.285714285714285,60.857142857142854,1012.8571428571429
2013-10-13,33,33.0,33,33,0.7987973,4.036643,24.142857142857142,28.285714285714285,61.0,882.7142857142857
2013-10-20,10,10.0,10,10,0.0015458646,1.2232251,25.142857142857142,28.571428571428573,61.857142857142854,1012.5714285714286
2013-10-27,10,10.0,10,10,0.0056276806,1.2232251,24.428571428571427,28.714285714285715,59.857142857142854,1012.2857142857143
2013-11-03,11,11.0,11,11,0.13781919,1.3455477,24.571428571428573,28.714285714285715,61.57142857142857,1010.4285714285714
2013-11-10,18,18.0,18,18,0.8696457,2.2018054,24.857142857142858,29.285714285714285,60.57142857142857,1011.0
2013-11-17,3,3.0,3,3,0.0064142873,0.36696753,25.714285714285715,29.285714285714285,58.142857142857146,1011.7142857142857
2013-11-24,5,5.0,5,5,0.049324278,0.61161256,24.285714285714285,28.714285714285715,63.42857142857143,1010.0
2013-12-01,18,18.0,18,18,0.9730936,2.2018054,25.285714285714285,29.142857142857142,59.0,1009.2857142857143
2013-12-08,24,24.0,24,24,0.9954196,2.9357402,25.285714285714285,29.428571428571427,59.714285714285715,1011.1428571428571
2013-12-15,15,15.0,15,15,0.48153183,1.8348377,25.285714285714285,30.285714285714285,55.714285714285715,1010.5714285714286
2013-12-22,21,21.0,21,21,0.6266672,2.5687728,25.0,29.142857142857142,63.142857142857146,1008.2857142857143
2013-12-29,15,15.0,15,15,0.26036453,1.8348377,25.857142857142858,29.857142857142858,63.42857142857143,1011.0
2014-01-05,30,30.0,30,30,0.95073104,3.6696754,25.857142857142858,29.571428571428573,55.142857142857146,1011.2857142857143
2014-01-12,20,20.0,20,20,0.47949842,2.4464502,23.571428571428573,28.714285714285715,60.714285714285715,750.8571428571429
2014-01-19,36,36.0,36,36,0.9480114,4.4036107,25.142857142857142,29.714285714285715,60.285714285714285,1012.0
2014-01-26,25,25.0,25,25,0.4326638,3.0580628,25.571428571428573,29.571428571428573,59.0,1011.0
2014-02-02,42,42.0,42,42,0.93688965,5.1375456,25.285714285714285,29.714285714285715,61.142857142857146,1010.4285714285714
2014-02-09,50,50.0,50,50,0.9720369,6.1161256,23.714285714285715,29.0,62.714285714285715,1010.2857142857143
2014-02-16,37,37.0,37,37,0.41154853,4.525933,24.428571428571427,29.714285714285715,62.142857142857146,1010.0
2014-02-23,47,47.0,47,47,0.65964586,5.749158,24.857142857142858,30.0,61.142857142857146,880.2857142857143
2014-03-02,37,37.0,37,37,0.26348278,4.525933,24.428571428571427,30.142857142857142,58.0,1009.7142857142857
2014-03-09,46,46.0,46,46,0.66470826,5.626836,25.0,30.0,60.285714285714285,1010.4285714285714
2014-03-16,41,41.0,41,41,0.46904936,5.015223,24.714285714285715,29.142857142857142,65.0,880.5714285714286
2014-03-23,38,38.0,38,38,0.32707432,4.6482553,25.571428571428573,30.0,60.857142857142854,1010.5714285714286
2014-03-30,57,57.0,57,57,0.9357579,6.972383,25.0,30.428571428571427,60.714285714285715,1010.5714285714286
2014-04-06,67,67.0,67,67,0.9811589,8.195608,24.714285714285715,30.142857142857142,63.142857142857146,1010.8571428571429
2014-04-13,69,69.0,69,69,0.9083162,8.440253,24.857142857142858,30.428571428571427,62.285714285714285,880.4285714285714
2014-04-20,77,77.0,77,77,0.8714021,9.418834,25.714285714285715,30.285714285714285,58.714285714285715,1010.2857142857143
2014-04-27,59,59.0,59,59,0.1919291,7.217028,24.285714285714285,30.142857142857142,57.857142857142854,1010.0
2014-05-04,88,88.0,88,88,0.92081213,10.764381,23.285714285714285,29.0,68.42857142857143,1010.4285714285714
2014-05-11,88,88.0,88,88,0.8941563,10.764381,23.428571428571427,29.142857142857142,68.0,1010.8571428571429
2014-05-18,78,78.0,78,78,0.45671657,9.541156,24.0,29.285714285714285,61.142857142857146,880.4285714285714
2014-05-25,80,80.0,80,80,0.40297648,9.785801,23.571428571428573,29.428571428571427,67.0,1011.2857142857143
2014-06-01,79,79.0,79,79,0.43525362,9.663479,22.571428571428573,28.714285714285715,63.42857142857143,882.0
2014-06-08,64,64.0,64,64,0.11122144,7.828641,24.142857142857142,29.285714285714285,61.42857142857143,1011.1428571428571
2014-06-15,74,74.0,74,74,0.46828103,9.051866,23.714285714285715,28.714285714285715,65.85714285714286,1013.1428571428571
2014-06-22,59,59.0,59,59,0.15686586,7.217028,22.857142857142858,28.571428571428573,61.285714285714285,1014.4285714285714
2014-06-29,65,65.0,65,65,0.41632283,7.9509635,22.714285714285715,27.571428571428573,72.28571428571429,883.1428571428571
2014-07-06,51,51.0,51,51,0.116030715,6.238448,22.0,27.571428571428573,65.71428571428571,1014.7142857142857
2014-07-13,65,65.0,65,65,0.66166985,7.9509635,22.857142857142858,28.142857142857142,61.714285714285715,884.5714285714286
