,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557
2010-06-06,0,0.0,0,0,0.0,0.0,17.285714285714285,23.857142857142858,53.57142857142857,1017.5714285714286
2010-06-13,0,0.0,0,0,0.0,0.0,15.714285714285714,23.571428571428573,42.857142857142854,1021.2857142857143
2010-06-20,0,0.0,0,0,0.0,0.0,15.0,27.571428571428573,35.142857142857146,1014.4285714285714
2010-06-27,0,0.0,0,0,0.0,0.0,17.142857142857142,25.571428571428573,52.285714285714285,1018.0
2010-07-04,0,0.0,0,0,0.0,0.0,17.0,26.428571428571427,46.57142857142857,1020.4285714285714
2010-07-11,0,0.0,0,0,0.0,0.0,17.0,27.285714285714285,41.714285714285715,1017.1428571428571
2010-07-18,0,0.0,0,0,0.0,0.0,19.285714285714285,25.571428571428573,59.142857142857146,1018.5714285714286
2010-07-25,0,0.0,0,0,0.0,0.0,18.0,27.714285714285715,42.714285714285715,890.8571428571429
2010-08-01,0,0.0,0,0,0.0,0.0,18.0,28.857142857142858,36.714285714285715,1017.7142857142857
2010-08-08,0,0.0,0,0,0.0,0.0,17.857142857142858,24.571428571428573,54.42857142857143,1018.4285714285714
2010-08-15,0,0.0,0,0,0.0,0.0,17.0,24.571428571428573,39.714285714285715,1018.2857142857143
2010-08-22,0,0.0,0,0,0.0,0.0,14.285714285714286,24.428571428571427,38.142857142857146,1020.4285714285714
2010-08-29,0,0.0,0,0,0.0,0.0,17.285714285714285,31.428571428571427,26.285714285714285,1013.2857142857143
2010-09-05,0,0.0,0,0,0.0,0.0,19.0,29.428571428571427,34.285714285714285,1014.5714285714286
2010-09-12,0,0.0,0,0,0.0,0.0,17.142857142857142,25.285714285714285,43.142857142857146,1019.5714285714286
2010-09-19,0,0.0,0,0,0.0,0.0,18.285714285714285,28.0,42.42857142857143,1014.2857142857143
2010-09-26,0,0.0,0,0,0.0,0.0,19.428571428571427,28.571428571428573,41.857142857142854,1012.8571428571429
2010-10-03,0,0.0,0,0,0.0,0.0,20.857142857142858,26.0,61.285714285714285,1009.5714285714286
2010-10-10,1,1.0,1,1,0.9632679,0.014819612,19.142857142857142,26.571428571428573,46.285714285714285,1012.7142857142857
2010-10-17,0,0.0,0,0,0.0,0.0,18.0,27.0,38.857142857142854,1014.8571428571429
2010-10-24,0,0.0,0,0,0.0,0.0,19.285714285714285,25.857142857142858,49.857142857142854,1011.4285714285714
2010-10-31,0,0.0,0,0,0.0,0.0,20.428571428571427,28.714285714285715,43.42857142857143,1008.0
2010-11-07,0,0.0,0,0,0.0,0.0,20.571428571428573,27.714285714285715,46.42857142857143,1009.5714285714286
2010-11-14,0,0.0,0,0,0.0,0.0,20.571428571428573,26.0,52.57142857142857,1013.2857142857143
2010-11-21,0,0.0,0,0,0.0,0.0,20.571428571428573,27.285714285714285,55.285714285714285,1008.4285714285714
2010-11-28,0,0.0,0,0,0.0,0.0,22.714285714285715,28.857142857142858,57.857142857142854,1006.0
2010-12-05,0,0.0,0,0,0.0,0.0,24.428571428571427,33.0,47.714285714285715,1006.7142857142857
2010-12-12,0,0.0,0,0,0.0,0.0,23.857142857142858,31.142857142857142,50.42857142857143,1004.8571428571429
2010-12-19,0,0.0,0,0,0.0,0.0,23.857142857142858,31.714285714285715,51.285714285714285,1005.2857142857143
2010-12-26,0,0.0,0,0,0.0,0.0,24.0,31.571428571428573,47.857142857142854,1007.5714285714286
2011-01-02,0,0.0,0,0,0.0,0.0,22.571428571428573,28.285714285714285,55.285714285714285,1006.0
2011-01-09,0,0.0,0,0,0.0,0.0,23.571428571428573,31.571428571428573,49.142857142857146,1007.4285714285714
2011-01-16,0,0.0,0,0,0.0,0.0,24.142857142857142,32.142857142857146,47.285714285714285,1004.1428571428571
2011-01-23,0,0.0,0,0,0.0,0.0,25.0,34.285714285714285,38.142857142857146,1007.5714285714286
2011-01-30,0,0.0,0,0,0.0,0.0,24.571428571428573,35.0,32.714285714285715,1009.7142857142857
2011-02-06,0,0.0,0,0,0.0,0.0,23.857142857142858,34.42857142857143,37.142857142857146,1009.1428571428571
2011-02-13,0,0.0,0,0,0.0,0.0,24.714285714285715,36.142857142857146,28.428571428571427,1008.0
2011-02-20,0,0.0,0,0,0.0,0.0,24.285714285714285,33.285714285714285,32.42857142857143,1010.5714285714286
2011-02-27,0,0.0,0,0,0.0,0.0,24.428571428571427,33.57142857142857,36.42857142857143,1007.8571428571429
2011-03-06,0,0.0,0,0,0.0,0.0,22.428571428571427,26.714285714285715,62.714285714285715,1010.8571428571429
2011-03-13,0,0.0,0,0,0.0,0.0,23.0,28.571428571428573,61.857142857142854,1008.7142857142857
2011-03-20,0,0.0,0,0,0.0,0.0,22.857142857142858,30.142857142857142,49.285714285714285,1009.1428571428571
2011-03-27,0,0.0,0,0,0.0,0.0,22.857142857142858,30.571428571428573,52.57142857142857,1011.7142857142857
2011-04-03,0,0.0,0,0,0.0,0.0,23.0,29.285714285714285,54.42857142857143,1010.1428571428571
2011-04-10,0,0.0,0,0,0.0,0.0,21.857142857142858,29.0,53.57142857142857,1011.8571428571429
2011-04-17,0,0.0,0,0,0.0,0.0,23.285714285714285,32.285714285714285,47.857142857142854,1011.7142857142857
2011-04-24,0,0.0,0,0,0.0,0.0,22.428571428571427,31.571428571428573,40.285714285714285,1012.4285714285714
2011-05-01,0,0.0,0,0,0.0,0.0,20.428571428571427,27.571428571428573,56.0,1013.4285714285714
2011-05-08,0,0.0,0,0,0.0,0.0,20.428571428571427,27.285714285714285,48.142857142857146,1013.5714285714286
2011-05-15,1,1.0,1,1,0.9632679,0.014819612,19.857142857142858,25.428571428571427,55.57142857142857,1013.4285714285714
2011-05-22,0,0.0,0,0,0.0,0.0,17.428571428571427,23.857142857142858,55.0,1017.0
2011-05-29,0,0.0,0,0,0.0,0.0,17.142857142857142,25.714285714285715,44.285714285714285,1016.2857142857143
2011-06-05,0,0.0,0,0,0.0,0.0,17.714285714285715,24.571428571428573,48.285714285714285,1015.7142857142857
2011-06-12,1,1.0,1,1,0.9278851,0.014819612,15.571428571428571,24.142857142857142,44.42857142857143,1013.7142857142857
2011-06-19,0,0.0,0,0,0.0,0.0,16.0,25.0,41.57142857142857,1018.0
2011-06-26,0,0.0,0,0,0.0,0.0,18.0,27.0,47.142857142857146,1013.8571428571429
2011-07-03,0,0.0,0,0,0.0,0.0,16.428571428571427,24.285714285714285,51.714285714285715,1014.8571428571429
2011-07-10,0,0.0,0,0,0.0,0.0,14.571428571428571,21.285714285714285,53.0,1017.8571428571429
2011-07-17,0,0.0,0,0,0.0,0.0,16.285714285714285,28.142857142857142,33.285714285714285,1014.7142857142857
2011-07-24,0,0.0,0,0,0.0,0.0,18.571428571428573,25.571428571428573,51.57142857142857,1018.5714285714286
2011-07-31,0,0.0,0,0,0.0,0.0,17.0,27.571428571428573,34.0,1013.8571428571429
2011-08-07,0,0.0,0,0,0.0,0.0,16.857142857142858,25.142857142857142,44.142857142857146,1013.7142857142857
2011-08-14,0,0.0,0,0,0.0,0.0,18.142857142857142,28.0,43.42857142857143,1013.7142857142857
2011-08-21,0,0.0,0,0,0.0,0.0,18.857142857142858,29.0,31.142857142857142,1012.8571428571429
2011-08-28,0,0.0,0,0,0.0,0.0,18.285714285714285,25.857142857142858,50.714285714285715,1017.5714285714286
2011-09-04,0,0.0,0,0,0.0,0.0,17.142857142857142,27.142857142857142,30.428571428571427,887.0
2011-09-11,0,0.0,0,0,0.0,0.0,17.428571428571427,28.285714285714285,38.42857142857143,1012.4285714285714
2011-09-18,0,0.0,0,0,0.0,0.0,17.857142857142858,24.285714285714285,47.0,1020.8571428571429
2011-09-25,0,0.0,0,0,0.0,0.0,17.714285714285715,26.714285714285715,38.57142857142857,1014.7142857142857
2011-10-02,0,0.0,0,0,0.0,0.0,18.571428571428573,29.142857142857142,35.142857142857146,1013.8571428571429
2011-10-09,0,0.0,0,0,0.0,0.0,20.285714285714285,28.0,44.285714285714285,1013.5714285714286
2011-10-16,0,0.0,0,0,0.0,0.0,21.428571428571427,29.142857142857142,52.0,1006.7142857142857
2011-10-23,0,0.0,0,0,0.0,0.0,18.142857142857142,23.714285714285715,53.42857142857143,886.8571428571429
2011-10-30,0,0.0,0,0,0.0,0.0,21.0,31.142857142857142,36.714285714285715,1007.7142857142857
2011-11-06,0,0.0,0,0,0.0,0.0,16.857142857142858,23.714285714285715,46.714285714285715,1017.0
2011-11-13,0,0.0,0,0,0.0,0.0,21.0,29.0,42.714285714285715,1011.2857142857143
2011-11-20,0,0.0,0,0,0.0,0.0,19.857142857142858,24.857142857142858,57.714285714285715,1009.2857142857143
2011-11-27,0,0.0,0,0,0.0,0.0,21.571428571428573,28.0,51.57142857142857,1009.0
2011-12-04,0,0.0,0,0,0.0,0.0,20.571428571428573,27.571428571428573,50.285714285714285,1009.4285714285714
2011-12-11,0,0.0,0,0,0.0,0.0,22.142857142857142,28.0,57.0,1008.4285714285714
2011-12-18,0,0.0,0,0,0.0,0.0,22.714285714285715,31.142857142857142,43.57142857142857,1005.5714285714286
2011-12-25,0,0.0,0,0,0.0,0.0,23.142857142857142,34.142857142857146,33.142857142857146,1008.5714285714286
2012-01-01,0,0.0,0,0,0.0,0.0,21.875,27.125,61.125,1009.875
2012-01-08,0,0.0,0,0,0.0,0.0,21.714285714285715,28.714285714285715,53.857142857142854,1009.5714285714286
2012-01-15,0,0.0,0,0,0.0,0.0,23.142857142857142,31.428571428571427,44.714285714285715,1011.1428571428571
2012-01-22,0,0.0,0,0,0.0,0.0,23.428571428571427,32.0,44.857142857142854,1010.2857142857143
2012-01-29,0,0.0,0,0,0.0,0.0,22.142857142857142,29.714285714285715,51.0,1010.0
2012-02-05,0,0.0,0,0,0.0,0.0,21.714285714285715,32.0,38.57142857142857,1011.2857142857143
2012-02-12,0,0.0,0,0,0.0,0.0,23.857142857142858,33.714285714285715,33.714285714285715,1007.5714285714286
2012-02-19,0,0.0,0,0,0.0,0.0,23.0,31.428571428571427,40.42857142857143,883.4285714285714
2012-02-26,0,0.0,0,0,0.0,0.0,23.571428571428573,33.714285714285715,32.42857142857143,1007.8571428571429
2012-03-04,0,0.0,0,0,0.0,0.0,24.285714285714285,34.0,33.57142857142857,1010.1428571428571
2012-03-11,0,0.0,0,0,0.0,0.0,22.571428571428573,31.0,40.0,1013.5714285714286
2012-03-18,0,0.0,0,0,0.0,0.0,23.142857142857142,31.571428571428573,34.714285714285715,1011.0
2012-03-25,0,0.0,0,0,0.5,0.0,23.0,31.285714285714285,44.142857142857146,879.5714285714286
2012-04-01,0,0.0,0,0,0.5,0.0,22.285714285714285,29.428571428571427,53.714285714285715,1010.7142857142857
2012-04-08,0,0.0,0,0,0.5,0.0,23.0,30.571428571428573,52.42857142857143,1009.2857142857143
2012-04-15,0,0.0,0,0,0.5,0.0,22.857142857142858,32.142857142857146,41.142857142857146,1011.7142857142857
2012-04-22,0,0.0,0,0,0.5,0.0,21.0,27.571428571428573,53.857142857142854,1012.8571428571429
2012-04-29,0,0.0,0,0,0.5,0.0,21.285714285714285,28.571428571428573,48.285714285714285,1009.7142857142857
2012-05-06,0,0.0,0,0,0.5,0.0,19.142857142857142,25.0,55.42857142857143,1017.4285714285714
2012-05-13,0,0.0,0,0,0.5,0.0,19.571428571428573,27.857142857142858,41.0,883.8571428571429
2012-05-20,0,0.0,0,0,0.5,0.0,17.285714285714285,24.285714285714285,54.857142857142854,1017.7142857142857
2012-05-27,0,0.0,0,0,0.5,0.0,18.285714285714285,27.0,45.285714285714285,1015.5714285714286
2012-06-03,0,0.0,0,0,0.5,0.0,21.142857142857142,29.428571428571427,41.714285714285715,1013.0
2012-06-10,0,0.0,0,0,0.5,0.0,20.428571428571427,25.285714285714285,64.71428571428571,883.8571428571429
2012-06-17,0,0.0,0,0,0.5,0.0,19.285714285714285,26.714285714285715,49.142857142857146,1015.7142857142857
2012-06-24,0,0.0,0,0,0.5,0.0,20.142857142857142,26.571428571428573,54.42857142857143,1012.7142857142857
2012-07-01,0,0.0,0,0,0.5,0.0,17.714285714285715,27.0,46.857142857142854,1019.1428571428571
2012-07-08,0,0.0,0,0,0.5,0.0,17.714285714285715,28.285714285714285,36.142857142857146,1014.8571428571429
2012-07-15,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,49.285714285714285,1014.4285714285714
2012-07-22,0,0.0,0,0,0.5,0.0,16.714285714285715,23.857142857142858,52.42857142857143,1017.2857142857143
2012-07-29,0,0.0,0,0,0.5,0.0,18.571428571428573,29.0,41.285714285714285,1014.8571428571429
2012-08-05,0,0.0,0,0,0.5,0.0,18.571428571428573,28.0,40.142857142857146,886.8571428571429
2012-08-12,0,0.0,0,0,0.5,0.0,16.142857142857142,26.714285714285715,34.57142857142857,1019.4285714285714
2012-08-19,0,0.0,0,0,0.5,0.0,17.571428571428573,27.714285714285715,39.857142857142854,1023.0
2012-08-26,0,0.0,0,0,0.5,0.0,16.857142857142858,28.142857142857142,31.571428571428573,1020.5714285714286
2012-09-02,0,0.0,0,0,0.5,0.0,17.714285714285715,25.428571428571427,40.142857142857146,1017.8571428571429
2012-09-09,1,1.0,1,1,0.9632679,0.014819612,17.857142857142858,29.142857142857142,33.0,1017.5714285714286
2012-09-16,0,0.0,0,0,0.0,0.0,20.142857142857142,28.428571428571427,46.0,1013.7142857142857
2012-09-23,0,0.0,0,0,0.0,0.0,21.0,30.857142857142858,32.42857142857143,880.4285714285714
2012-09-30,0,0.0,0,0,0.0,0.0,16.285714285714285,24.857142857142858,34.285714285714285,887.2857142857143
2012-10-07,0,0.0,0,0,0.0,0.0,19.142857142857142,30.714285714285715,30.0,1013.0
2012-10-14,0,0.0,0,0,0.0,0.0,20.428571428571427,28.857142857142858,38.57142857142857,1013.4285714285714
2012-10-21,0,0.0,0,0,0.0,0.0,20.142857142857142,29.428571428571427,38.0,1011.1428571428571
2012-10-28,0,0.0,0,0,0.0,0.0,23.142857142857142,30.714285714285715,48.57142857142857,1008.0
2012-11-04,0,0.0,0,0,0.0,0.0,22.857142857142858,28.714285714285715,53.0,1008.2857142857143
2012-11-11,0,0.0,0,0,0.0,0.0,22.428571428571427,29.142857142857142,50.42857142857143,1009.5714285714286
2012-11-18,0,0.0,0,0,0.0,0.0,20.0,24.857142857142858,57.857142857142854,1011.7142857142857
2012-11-25,0,0.0,0,0,0.0,0.0,21.428571428571427,29.714285714285715,47.857142857142854,1009.0
2012-12-02,0,0.0,0,0,0.0,0.0,21.857142857142858,28.714285714285715,54.42857142857143,1010.0
2012-12-09,0,0.0,0,0,0.0,0.0,24.142857142857142,33.142857142857146,40.142857142857146,1008.1428571428571
2012-12-16,0,0.0,0,0,0.0,0.0,24.142857142857142,32.857142857142854,40.142857142857146,1005.1428571428571
2012-12-23,0,0.0,0,0,0.0,0.0,25.142857142857142,32.857142857142854,43.57142857142857,1008.1428571428571
2012-12-30,0,0.0,0,0,0.0,0.0,25.428571428571427,35.42857142857143,32.857142857142854,1008.1428571428571
2013-01-06,0,0.0,0,0,0.0,0.0,24.142857142857142,32.0,35.714285714285715,1011.0
2013-01-13,0,0.0,0,0,0.0,0.0,22.714285714285715,30.571428571428573,49.857142857142854,1009.0
2013-01-20,0,0.0,0,0,0.0,0.0,19.714285714285715,30.0,38.0,878.4285714285714
2013-01-27,0,0.0,0,0,0.0,0.0,22.714285714285715,29.714285714285715,54.285714285714285,1010.0
2013-02-03,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,51.714285714285715,1011.5714285714286
2013-02-10,0,0.0,0,0,0.0,0.0,23.0,29.428571428571427,58.714285714285715,1010.8571428571429
2013-02-17,0,0.0,0,0,0.0,0.0,25.428571428571427,35.714285714285715,32.714285714285715,1008.0
2013-02-24,0,0.0,0,0,0.0,0.0,24.714285714285715,34.42857142857143,36.0,1010.0
2013-03-03,0,0.0,0,0,0.0,0.0,22.714285714285715,30.571428571428573,45.142857142857146,1011.4285714285714
2013-03-10,0,0.0,0,0,0.0,0.0,24.714285714285715,34.42857142857143,40.142857142857146,1008.2857142857143
2013-03-17,0,0.0,0,0,0.0,0.0,24.142857142857142,31.142857142857142,54.285714285714285,1009.0
2013-03-24,0,0.0,0,0,0.0,0.0,22.571428571428573,28.428571428571427,51.285714285714285,881.0
2013-03-31,0,0.0,0,0,0.0,0.0,22.285714285714285,28.0,55.42857142857143,1013.0
2013-04-07,0,0.0,0,0,0.0,0.0,23.142857142857142,29.428571428571427,56.285714285714285,1010.8571428571429
2013-04-14,0,0.0,0,0,0.0,0.0,22.285714285714285,28.571428571428573,52.857142857142854,882.1428571428571
2013-04-21,0,0.0,0,0,0.0,0.0,20.142857142857142,26.857142857142858,45.57142857142857,1014.5714285714286
2013-04-28,0,0.0,0,0,0.0,0.0,18.714285714285715,27.571428571428573,39.857142857142854,1017.7142857142857
2013-05-05,0,0.0,0,0,0.0,0.0,20.571428571428573,30.285714285714285,40.285714285714285,1012.2857142857143
2013-05-12,0,0.0,0,0,0.0,0.0,17.142857142857142,25.714285714285715,40.142857142857146,885.8571428571429
2013-05-19,0,0.0,0,0,0.0,0.0,19.428571428571427,28.142857142857142,44.42857142857143,885.1428571428571
2013-05-26,0,0.0,0,0,0.0,0.0,19.571428571428573,25.714285714285715,50.714285714285715,1014.1428571428571
2013-06-02,0,0.0,0,0,0.0,0.0,18.857142857142858,27.571428571428573,48.57142857142857,1011.2857142857143
2013-06-09,1,1.0,1,1,0.9632679,0.014819612,19.285714285714285,26.285714285714285,56.142857142857146,886.4285714285714
2013-06-16,0,0.0,0,0,0.0,0.0,19.0,27.428571428571427,47.0,1016.1428571428571
2013-06-23,0,0.0,0,0,0.0,0.0,19.428571428571427,26.857142857142858,50.0,1013.2857142857143
2013-06-30,0,0.0,0,0,0.0,0.0,19.571428571428573,27.142857142857142,51.285714285714285,1014.0
2013-07-07,0,0.0,0,0,0.0,0.0,16.571428571428573,25.428571428571427,48.57142857142857,887.4285714285714
2013-07-14,0,0.0,0,0,0.0,0.0,16.285714285714285,25.857142857142858,44.42857142857143,1019.1428571428571
2013-07-21,0,0.0,0,0,0.0,0.0,19.428571428571427,29.285714285714285,38.714285714285715,1012.0
2013-07-28,0,0.0,0,0,0.0,0.0,16.0,21.571428571428573,55.285714285714285,1019.1428571428571
2013-08-04,0,0.0,0,0,0.0,0.0,15.428571428571429,28.0,31.714285714285715,1016.4285714285714
2013-08-11,0,0.0,0,0,0.0,0.0,18.571428571428573,27.571428571428573,41.857142857142854,883.1428571428571
2013-08-18,0,0.0,0,0,0.0,0.0,17.285714285714285,24.428571428571427,49.857142857142854,1017.5714285714286
2013-08-25,0,0.0,0,0,0.0,0.0,18.428571428571427,28.428571428571427,37.285714285714285,1016.7142857142857
2013-09-01,0,0.0,0,0,0.0,0.0,16.285714285714285,25.714285714285715,43.0,1017.0
2013-09-08,0,0.0,0,0,0.0,0.0,18.142857142857142,26.857142857142858,41.57142857142857,886.0
2013-09-15,0,0.0,0,0,0.0,0.0,18.857142857142858,30.571428571428573,31.428571428571427,1016.1428571428571
2013-09-22,0,0.0,0,0,0.0,0.0,21.714285714285715,30.857142857142858,37.57142857142857,1010.5714285714286
2013-09-29,0,0.0,0,0,0.0,0.0,18.714285714285715,24.714285714285715,44.285714285714285,1014.2857142857143
2013-10-06,0,0.0,0,0,0.0,0.0,20.571428571428573,26.571428571428573,50.42857142857143,1011.8571428571429
2013-10-13,0,0.0,0,0,0.0,0.0,17.285714285714285,25.857142857142858,35.714285714285715,1018.5714285714286
2013-10-20,0,0.0,0,0,0.0,0.0,20.571428571428573,27.285714285714285,51.42857142857143,879.7142857142857
2013-10-27,0,0.0,0,0,0.0,0.0,22.714285714285715,31.714285714285715,40.0,1010.2857142857143
2013-11-03,0,0.0,0,0,0.0,0.0,19.285714285714285,25.857142857142858,35.57142857142857,1014.2857142857143
2013-11-10,0,0.0,0,0,0.0,0.0,20.142857142857142,26.571428571428573,54.57142857142857,881.2857142857143
2013-11-17,0,0.0,0,0,0.0,0.0,21.571428571428573,31.571428571428573,33.285714285714285,1009.7142857142857
2013-11-24,0,0.0,0,0,0.0,0.0,21.285714285714285,29.0,39.142857142857146,879.8571428571429
2013-12-01,0,0.0,0,0,0.0,0.0,22.857142857142858,28.714285714285715,54.857142857142854,1009.2857142857143
2013-12-08,0,0.0,0,0,0.0,0.0,22.857142857142858,31.285714285714285,40.57142857142857,1006.8571428571429
2013-12-15,0,0.0,0,0,0.0,0.0,22.428571428571427,28.571428571428573,45.0,879.2857142857143
2013-12-22,0,0.0,0,0,0.0,0.0,22.428571428571427,27.0,54.42857142857143,1007.4285714285714
2013-12-29,0,0.0,0,0,0.0,0.0,23.0,31.142857142857142,45.285714285714285,1007.5714285714286
2014-01-05,0,0.0,0,0,0.0,0.0,25.285714285714285,35.857142857142854,33.57142857142857,878.1428571428571
2014-01-12,0,0.0,0,0,0.0,0.0,24.142857142857142,34.57142857142857,31.571428571428573,1010.2857142857143
2014-01-19,0,0.0,0,0,0.0,0.0,23.142857142857142,32.142857142857146,40.0,1011.1428571428571
2014-01-26,0,0.0,0,0,0.0,0.0,24.714285714285715,35.42857142857143,30.0,1009.2857142857143
2014-02-02,0,0.0,0,0,0.0,0.0,24.714285714285715,35.857142857142854,23.142857142857142,1011.5714285714286
2014-02-09,0,0.0,0,0,0.0,0.0,25.0,36.714285714285715,20.428571428571427,1010.1428571428571
2014-02-16,0,0.0,0,0,0.0,0.0,24.142857142857142,34.857142857142854,26.857142857142858,1009.2857142857143
2014-02-23,0,0.0,0,0,0.0,0.0,22.714285714285715,31.571428571428573,33.714285714285715,1011.8571428571429
2014-03-02,0,0.0,0,0,0.0,0.0,24.428571428571427,34.285714285714285,27.285714285714285,1008.5714285714286
2014-03-09,0,0.0,0,0,0.0,0.0,22.857142857142858,30.428571428571427,43.57142857142857,1011.0
2014-03-16,0,0.0,0,0,0.0,0.0,24.0,34.857142857142854,27.857142857142858,1011.0
2014-03-23,0,0.0,0,0,0.5,0.0,23.571428571428573,34.0,31.857142857142858,1009.4285714285714
2014-03-30,0,0.0,0,0,0.5,0.0,21.857142857142858,28.571428571428573,50.0,1014.4285714285714
2014-04-06,1,1.0,1,1,0.9632679,0.014819612,22.285714285714285,29.857142857142858,49.0,752.7142857142857
2014-04-13,0,0.0,0,0,0.0,0.0,22.285714285714285,31.142857142857142,38.0,1010.2857142857143
2014-04-20,1,1.0,1,1,0.730556,0.014819612,21.714285714285715,27.428571428571427,57.714285714285715,882.5714285714286
2014-04-27,0,0.0,0,0,0.0,0.0,21.0,27.714285714285715,45.42857142857143,1013.7142857142857
2014-05-04,0,0.0,0,0,0.0,0.0,17.428571428571427,28.285714285714285,29.0,1015.2857142857143
2014-05-11,0,0.0,0,0,0.0,0.0,19.857142857142858,29.0,36.285714285714285,1014.0
2014-05-18,0,0.0,0,0,0.0,0.0,17.142857142857142,27.285714285714285,35.857142857142854,1014.5714285714286
2014-05-25,0,0.0,0,0,0.0,0.0,20.142857142857142,27.142857142857142,49.142857142857146,1013.0
2014-06-01,0,0.0,0,0,0.0,0.0,18.0,25.857142857142858,46.714285714285715,883.7142857142857
2014-06-08,1,1.0,1,1,0.9632669,0.014819612,19.0,28.285714285714285,36.57142857142857,1010.7142857142857
2014-06-15,0,0.0,0,0,0.0,0.0,19.285714285714285,27.142857142857142,47.285714285714285,1019.4285714285714
2014-06-22,0,0.0,0,0,0.0,0.0,18.571428571428573,25.428571428571427,51.42857142857143,1020.0
2014-06-29,2,2.0,2,2,0.921898,0.029639224,17.0,28.428571428571427,39.714285714285715,1015.2857142857143
2014-07-06,0,0.0,0,0,0.0,0.0,19.285714285714285,27.285714285714285,39.142857142857146,1016.7142857142857
2014-07-13,0,0.0,0,0,0.0,0.0,18.857142857142858,24.857142857142858,52.857142857142854,758.1428571428571
2014-07-20,0,0.0,0,0,0.0,0.0,16.857142857142858,25.714285714285715,32.57142857142857,1019.5714285714286
2014-07-27,0,0.0,0,0,0.0,0.0,17.0,25.285714285714285,43.714285714285715,1017.1428571428571
2014-08-03,0,0.0,0,0,0.0,0.0,16.285714285714285,24.428571428571427,51.142857142857146,888.0
2014-08-10,0,0.0,0,0,0.0,0.0,15.285714285714286,25.714285714285715,40.714285714285715,1018.0
2014-08-17,0,0.0,0,0,0.0,0.0,16.571428571428573,25.428571428571427,49.0,1019.4285714285714
2014-08-24,1,1.0,1,1,0.9632679,0.014819612,17.857142857142858,27.428571428571427,42.57142857142857,1016.5714285714286
2014-08-31,0,0.0,0,0,0.0,0.0,17.0,26.285714285714285,46.0,1014.1428571428571
2014-09-07,0,0.0,0,0,0.0,0.0,17.428571428571427,27.714285714285715,32.42857142857143,1015.2857142857143
2014-09-14,0,0.0,0,0,0.0,0.0,17.714285714285715,29.857142857142858,32.142857142857146,1015.1428571428571
2014-09-21,0,0.0,0,0,0.0,0.0,19.571428571428573,28.714285714285715,42.714285714285715,1011.7142857142857
2014-09-28,0,0.0,0,0,0.0,0.0,19.142857142857142,28.714285714285715,32.0,1013.5714285714286
