,casos_2312908,casos_est_2312908,casos_est_min_2312908,casos_est_max_2312908,p_rt1_2312908,p_inc100k_2312908,temp_min_2312908,temp_max_2312908,umid_min_2312908,pressao_min_2312908,casos_2300507,casos_est_2300507,casos_est_min_2300507,casos_est_max_2300507,p_rt1_2300507,p_inc100k_2300507,temp_min_2300507,temp_max_2300507,umid_min_2300507,pressao_min_2300507,casos_2305902,casos_est_2305902,casos_est_min_2305902,casos_est_max_2305902,p_rt1_2305902,p_inc100k_2305902,temp_min_2305902,temp_max_2305902,umid_min_2305902,pressao_min_2305902
2011-09-11,0,0.0,0,0,0.5,0.0,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,22.428571428571427,29.714285714285715,46.42857142857143,1011.0
2011-09-18,0,0.0,0,0,0.5,0.0,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.0,29.857142857142858,44.285714285714285,1010.8571428571429
2011-09-25,0,0.0,0,0,0.5,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714
2011-10-02,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714
2011-10-09,0,0.0,0,0,0.5,0.0,24.285714285714285,30.0,44.857142857142854,1009.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,30.0,44.857142857142854,1009.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,30.0,44.857142857142854,1009.4285714285714
2011-10-16,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286
2011-10-23,0,0.0,0,0,0.5,0.0,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714
2011-10-30,0,0.0,0,0,0.5,0.0,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.5,0.0,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.5,0.0,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143
2011-11-06,0,0.0,0,0,0.5,0.0,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571
2011-11-13,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,56.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,56.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,56.857142857142854,880.5714285714286
2011-11-20,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714
2011-11-27,0,0.0,0,0,0.5,0.0,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571
2011-12-04,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143
2011-12-11,0,0.0,0,0,0.5,0.0,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286
2011-12-18,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857
2011-12-25,0,0.0,0,0,0.5,0.0,25.0,29.714285714285715,56.57142857142857,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.0,29.714285714285715,56.57142857142857,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.0,29.714285714285715,56.57142857142857,1009.2857142857143
2012-01-01,0,0.0,0,0,0.5,0.0,25.0,29.875,59.875,1010.75,0,0.0,0,0,0.5,0.0,25.0,29.875,59.875,1010.75,0,0.0,0,0,0.5,0.0,25.0,29.875,59.875,1010.75
2012-01-08,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,54.857142857142854,1009.4285714285714,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,54.857142857142854,1009.4285714285714,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,54.857142857142854,1009.4285714285714
2012-01-15,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,56.0,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,56.0,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,56.0,1009.2857142857143
2012-01-22,0,0.0,0,0,0.5,0.0,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286
2012-01-29,0,0.0,0,0,0.5,0.0,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571
2012-02-05,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.0,1007.7142857142857,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.0,1007.7142857142857,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.0,1007.7142857142857
2012-02-12,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,58.285714285714285,1008.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,58.285714285714285,1008.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,58.285714285714285,1008.0
2012-02-19,0,0.0,0,0,0.5,0.0,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714
2012-02-26,0,0.0,0,0,0.5,0.0,22.857142857142858,29.0,59.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,22.857142857142858,29.0,59.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,22.857142857142858,29.0,59.42857142857143,1008.1428571428571
2012-03-04,0,0.0,0,0,0.5,0.0,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571
2012-03-11,0,0.0,0,0,0.5,0.0,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429
2012-03-18,0,0.0,0,0,0.5,0.0,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571,0,0.0,0,0,0.5,0.0,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571,0,0.0,0,0,0.5,0.0,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571
2012-03-25,0,0.0,0,0,0.5,0.0,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143,0,0.0,0,0,0.5,0.0,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143,0,0.0,0,0,0.5,0.0,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143
2012-04-01,0,0.0,0,0,0.5,0.0,23.714285714285715,29.0,60.42857142857143,1009.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,29.0,60.42857142857143,1009.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,29.0,60.42857142857143,1009.5714285714286
2012-04-08,0,0.0,0,0,0.5,0.0,25.285714285714285,30.285714285714285,55.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.285714285714285,30.285714285714285,55.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.285714285714285,30.285714285714285,55.0,1008.1428571428571
2012-04-15,0,0.0,0,0,0.5,0.0,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143
2012-04-22,0,0.0,0,0,0.5,0.0,24.714285714285715,29.428571428571427,61.42857142857143,750.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.428571428571427,61.42857142857143,750.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.428571428571427,61.42857142857143,750.0
2012-04-29,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,55.142857142857146,1008.8571428571429,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,55.142857142857146,1008.8571428571429,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,55.142857142857146,1008.8571428571429
2012-05-06,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,52.57142857142857,1009.4285714285714,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,52.57142857142857,1009.4285714285714,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,52.57142857142857,1009.4285714285714
2012-05-13,0,0.0,0,0,0.5,0.0,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429,0,0.0,0,0,0.5,0.0,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429,0,0.0,0,0,0.5,0.0,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429
2012-05-20,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.857142857142854,1010.0,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.857142857142854,1010.0,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.857142857142854,1010.0
2012-05-27,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,54.857142857142854,881.0,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,54.857142857142854,881.0,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,54.857142857142854,881.0
2012-06-03,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857
2012-06-10,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0
2012-06-17,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857
2012-06-24,0,0.0,0,0,0.5,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429
2012-07-01,0,0.0,0,0,0.5,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,0,0.0,0,0,0.5,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,0,0.0,0,0,0.5,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286
2012-07-08,0,0.0,0,0,0.5,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571
2012-07-15,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143
2012-07-22,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,46.0,1012.0
2012-07-29,0,0.0,0,0,0.5,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857
2012-08-05,0,0.0,0,0,0.5,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,30.0,39.0,1011.4285714285714
2012-08-12,0,0.0,0,0,0.5,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286
2012-08-19,0,0.0,0,0,0.5,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857
2012-08-26,0,0.0,0,0,0.5,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.5,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.5,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714
2012-09-02,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714
2012-09-09,0,0.0,0,0,0.5,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571
2012-09-16,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286
2012-09-23,0,0.0,0,0,0.5,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571
2012-09-30,0,0.0,0,0,0.5,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286
2012-10-07,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571
2012-10-14,0,0.0,0,0,0.5,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.5,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.5,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857
2012-10-21,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,42.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,42.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,42.0,1008.8571428571429
2012-10-28,0,0.0,0,0,0.5,0.0,24.571428571428573,30.0,48.285714285714285,1008.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,30.0,48.285714285714285,1008.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,30.0,48.285714285714285,1008.7142857142857
2012-11-04,0,0.0,0,0,0.5,0.0,24.571428571428573,29.857142857142858,49.714285714285715,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,29.857142857142858,49.714285714285715,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,29.857142857142858,49.714285714285715,1009.5714285714286
2012-11-11,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,43.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,43.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,43.857142857142854,1008.2857142857143
2012-11-18,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,45.142857142857146,1009.1428571428571,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,45.142857142857146,1009.1428571428571,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,45.142857142857146,1009.1428571428571
2012-11-25,0,0.0,0,0,0.5,0.0,25.571428571428573,30.857142857142858,45.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,25.571428571428573,30.857142857142858,45.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,25.571428571428573,30.857142857142858,45.57142857142857,1008.8571428571429
2012-12-02,0,0.0,0,0,0.5,0.0,25.857142857142858,30.428571428571427,47.42857142857143,1008.2857142857143,0,0.0,0,0,0.5,0.0,25.857142857142858,30.428571428571427,47.42857142857143,1008.2857142857143,0,0.0,0,0,0.5,0.0,25.857142857142858,30.428571428571427,47.42857142857143,1008.2857142857143
2012-12-09,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,47.857142857142854,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,47.857142857142854,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,47.857142857142854,1008.1428571428571
2012-12-16,0,0.0,0,0,0.5,0.0,25.857142857142858,30.714285714285715,48.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,30.714285714285715,48.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,30.714285714285715,48.57142857142857,1007.8571428571429
2012-12-23,0,0.0,0,0,0.5,0.0,25.714285714285715,31.0,47.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,25.714285714285715,31.0,47.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,25.714285714285715,31.0,47.857142857142854,1008.0
2012-12-30,0,0.0,0,0,0.5,0.0,26.0,30.285714285714285,50.142857142857146,1008.7142857142857,0,0.0,0,0,0.5,0.0,26.0,30.285714285714285,50.142857142857146,1008.7142857142857,0,0.0,0,0,0.5,0.0,26.0,30.285714285714285,50.142857142857146,1008.7142857142857
2013-01-06,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,53.0,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,53.0,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,53.0,1009.8571428571429
2013-01-13,0,0.0,0,0,0.5,0.0,25.857142857142858,30.857142857142858,46.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.857142857142858,30.857142857142858,46.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.857142857142858,30.857142857142858,46.42857142857143,1008.1428571428571
2013-01-20,0,0.0,0,0,0.5,0.0,22.714285714285715,30.285714285714285,54.285714285714285,1008.7142857142857,0,0.0,0,0,0.5,0.0,22.714285714285715,30.285714285714285,54.285714285714285,1008.7142857142857,0,0.0,0,0,0.5,0.0,22.714285714285715,30.285714285714285,54.285714285714285,1008.7142857142857
2013-01-27,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,50.714285714285715,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,50.714285714285715,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,50.714285714285715,1009.8571428571429
2013-02-03,0,0.0,0,0,0.5,0.0,26.142857142857142,31.428571428571427,43.714285714285715,1009.5714285714286,0,0.0,0,0,0.5,0.0,26.142857142857142,31.428571428571427,43.714285714285715,1009.5714285714286,0,0.0,0,0,0.5,0.0,26.142857142857142,31.428571428571427,43.714285714285715,1009.5714285714286
2013-02-10,0,0.0,0,0,0.5,0.0,26.0,31.142857142857142,47.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,26.0,31.142857142857142,47.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,26.0,31.142857142857142,47.714285714285715,1007.8571428571429
2013-02-17,0,0.0,0,0,0.5,0.0,25.428571428571427,30.714285714285715,51.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.428571428571427,30.714285714285715,51.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.428571428571427,30.714285714285715,51.57142857142857,1007.8571428571429
2013-02-24,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,50.42857142857143,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,50.42857142857143,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,50.42857142857143,1007.8571428571429
2013-03-03,0,0.0,0,0,0.5,0.0,26.571428571428573,31.428571428571427,46.42857142857143,1008.2857142857143,0,0.0,0,0,0.5,0.0,26.571428571428573,31.428571428571427,46.42857142857143,1008.2857142857143,0,0.0,0,0,0.5,0.0,26.571428571428573,31.428571428571427,46.42857142857143,1008.2857142857143
2013-03-10,0,0.0,0,0,0.5,0.0,26.428571428571427,31.428571428571427,49.285714285714285,1009.7142857142857,0,0.0,0,0,0.5,0.0,26.428571428571427,31.428571428571427,49.285714285714285,1009.7142857142857,0,0.0,0,0,0.5,0.0,26.428571428571427,31.428571428571427,49.285714285714285,1009.7142857142857
2013-03-17,0,0.0,0,0,0.5,0.0,26.571428571428573,31.0,52.142857142857146,1008.0,0,0.0,0,0,0.5,0.0,26.571428571428573,31.0,52.142857142857146,1008.0,0,0.0,0,0,0.5,0.0,26.571428571428573,31.0,52.142857142857146,1008.0
2013-03-24,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,54.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,54.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,54.42857142857143,1008.1428571428571
2013-03-31,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,51.0,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,51.0,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,51.0,1009.8571428571429
2013-04-07,0,0.0,0,0,0.5,0.0,24.857142857142858,30.571428571428573,51.714285714285715,1010.2857142857143,0,0.0,0,0,0.5,0.0,24.857142857142858,30.571428571428573,51.714285714285715,1010.2857142857143,0,0.0,0,0,0.5,0.0,24.857142857142858,30.571428571428573,51.714285714285715,1010.2857142857143
2013-04-14,0,0.0,0,0,0.5,0.0,25.714285714285715,30.857142857142858,52.857142857142854,1008.7142857142857,0,0.0,0,0,0.5,0.0,25.714285714285715,30.857142857142858,52.857142857142854,1008.7142857142857,0,0.0,0,0,0.5,0.0,25.714285714285715,30.857142857142858,52.857142857142854,1008.7142857142857
2013-04-21,0,0.0,0,0,0.5,0.0,25.285714285714285,30.857142857142858,51.42857142857143,878.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,30.857142857142858,51.42857142857143,878.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,30.857142857142858,51.42857142857143,878.8571428571429
2013-04-28,0,0.0,0,0,0.5,0.0,24.285714285714285,29.714285714285715,56.57142857142857,1009.0,0,0.0,0,0,0.5,0.0,24.285714285714285,29.714285714285715,56.57142857142857,1009.0,0,0.0,0,0,0.5,0.0,24.285714285714285,29.714285714285715,56.57142857142857,1009.0
2013-05-05,0,0.0,0,0,0.5,0.0,24.714285714285715,30.0,50.714285714285715,879.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,30.0,50.714285714285715,879.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,30.0,50.714285714285715,879.5714285714286
2013-05-12,0,0.0,0,0,0.5,0.0,25.142857142857142,30.857142857142858,49.285714285714285,1010.4285714285714,0,0.0,0,0,0.5,0.0,25.142857142857142,30.857142857142858,49.285714285714285,1010.4285714285714,0,0.0,0,0,0.5,0.0,25.142857142857142,30.857142857142858,49.285714285714285,1010.4285714285714
2013-05-19,0,0.0,0,0,0.5,0.0,24.714285714285715,29.571428571428573,57.142857142857146,880.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.571428571428573,57.142857142857146,880.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.571428571428573,57.142857142857146,880.1428571428571
