,casos_2312908,casos_est_2312908,casos_est_min_2312908,casos_est_max_2312908,p_rt1_2312908,p_inc100k_2312908,temp_min_2312908,temp_max_2312908,umid_min_2312908,pressao_min_2312908,casos_2300507,casos_est_2300507,casos_est_min_2300507,casos_est_max_2300507,p_rt1_2300507,p_inc100k_2300507,temp_min_2300507,temp_max_2300507,umid_min_2300507,pressao_min_2300507,casos_2305902,casos_est_2305902,casos_est_min_2305902,casos_est_max_2305902,p_rt1_2305902,p_inc100k_2305902,temp_min_2305902,temp_max_2305902,umid_min_2305902,pressao_min_2305902
2011-07-31,4,4.0,4,4,0.18057804,1.9638456,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714,0,0.0,0,0,0.5,0.0,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714,0,0.0,0,0,0.0,0.0,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714
2011-08-07,9,9.0,9,9,0.51884997,4.4186525,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571,0,0.0,0,0,0.5,0.0,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571,0,0.0,0,0,0.0,0.0,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571
2011-08-14,6,6.0,6,6,0.30226582,2.9457684,23.142857142857142,29.571428571428573,54.0,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.142857142857142,29.571428571428573,54.0,1010.8571428571429,0,0.0,0,0,0.0,0.0,23.142857142857142,29.571428571428573,54.0,1010.8571428571429
2011-08-21,7,7.0,7,7,0.48088974,3.43673,22.142857142857142,29.428571428571427,49.0,1010.1428571428571,0,0.0,0,0,0.5,0.0,22.142857142857142,29.428571428571427,49.0,1010.1428571428571,0,0.0,0,0,0.0,0.0,22.142857142857142,29.428571428571427,49.0,1010.1428571428571
2011-08-28,1,1.0,1,1,0.010322067,0.4909614,22.571428571428573,29.0,50.42857142857143,1012.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,29.0,50.42857142857143,1012.7142857142857,0,0.0,0,0,0.0,0.0,22.571428571428573,29.0,50.42857142857143,1012.7142857142857
2011-09-04,2,2.0,2,2,0.10351389,0.9819228,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714
2011-09-11,1,1.0,1,1,0.1254289,0.4909614,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,0,0.0,0,0,0.0,0.0,22.428571428571427,29.714285714285715,46.42857142857143,1011.0
2011-09-18,3,3.0,3,3,0.71688956,1.4728842,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,0,0.0,0,0,0.0,0.0,23.0,29.857142857142858,44.285714285714285,1010.8571428571429
2011-09-25,0,0.0,0,0,0.0,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714
2011-10-02,1,1.0,1,1,0.3284742,0.4909614,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714,0,0.0,0,0,0.0,0.0,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714
2011-10-09,2,2.0,2,2,0.71270585,0.9819228,24.285714285714285,30.0,44.857142857142854,1009.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,30.0,44.857142857142854,1009.4285714285714,0,0.0,0,0,0.0,0.0,24.285714285714285,30.0,44.857142857142854,1009.4285714285714
2011-10-16,2,2.0,2,2,0.7077252,0.9819228,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286,0,0.0,0,0,0.0,0.0,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286
2011-10-23,2,2.0,2,2,0.5826863,0.9819228,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714
2011-10-30,2,2.0,2,2,0.51609343,0.9819228,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.5,0.0,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.0,0.0,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143
2011-11-06,3,3.0,3,3,0.6796603,1.4728842,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571
2011-11-13,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,56.857142857142854,880.5714285714286,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,56.857142857142854,880.5714285714286,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,56.857142857142854,880.5714285714286
2011-11-20,4,4.0,4,4,0.81046826,1.9638456,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714
2011-11-27,3,3.0,3,3,0.6927963,1.4728842,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571,0,0.0,0,0,0.0,0.0,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571
2011-12-04,1,1.0,1,1,0.17113663,0.4909614,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143
2011-12-11,3,3.0,3,3,0.575655,1.4728842,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286
2011-12-18,4,4.0,4,4,0.7699153,1.9638456,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857,0,0.0,0,0,0.0,0.0,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857
2011-12-25,0,0.0,0,0,0.0,0.0,25.0,29.714285714285715,56.57142857142857,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.0,29.714285714285715,56.57142857142857,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.0,29.714285714285715,56.57142857142857,1009.2857142857143
2012-01-01,6,6.0,6,6,0.8822806,2.9457684,25.0,29.875,59.875,1010.75,0,0.0,0,0,0.5,0.0,25.0,29.875,59.875,1010.75,0,0.0,0,0,0.0,0.0,25.0,29.875,59.875,1010.75
2012-01-08,2,2.0,2,2,0.36260495,0.9819228,25.285714285714285,30.0,54.857142857142854,1009.4285714285714,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,54.857142857142854,1009.4285714285714,1,1.0,1,1,0.9632679,2.63456,25.285714285714285,30.0,54.857142857142854,1009.4285714285714
2012-01-15,5,5.0,5,5,0.7230538,2.454807,25.142857142857142,30.0,56.0,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,56.0,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.142857142857142,30.0,56.0,1009.2857142857143
2012-01-22,3,3.0,3,3,0.39560235,1.4728842,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286,0,0.0,0,0,0.0,0.0,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286
2012-01-29,14,14.0,14,14,0.991645,6.87346,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571,0,0.0,0,0,0.0,0.0,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571
2012-02-05,9,9.0,9,9,0.7512445,4.4186525,24.857142857142858,29.428571428571427,57.0,1007.7142857142857,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.0,1007.7142857142857,0,0.0,0,0,0.0,0.0,24.857142857142858,29.428571428571427,57.0,1007.7142857142857
2012-02-12,8,8.0,8,8,0.38334584,3.9276912,24.714285714285715,29.714285714285715,58.285714285714285,1008.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,58.285714285714285,1008.0,1,1.0,1,1,0.9603134,2.63456,24.714285714285715,29.714285714285715,58.285714285714285,1008.0
2012-02-19,5,5.0,5,5,0.11559971,2.454807,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714
2012-02-26,21,21.0,21,21,0.99130654,10.310189,22.857142857142858,29.0,59.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,22.857142857142858,29.0,59.42857142857143,1008.1428571428571,0,0.0,0,0,0.0,0.0,22.857142857142858,29.0,59.42857142857143,1008.1428571428571
2012-03-04,9,9.0,9,9,0.40318602,4.4186525,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571,0,0.0,0,0,0.0,0.0,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571
2012-03-11,17,17.0,17,17,0.7613384,8.346344,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429,0,0.0,0,0,0.0,0.0,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429
2012-03-18,5,5.0,5,5,0.020772876,2.454807,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571,0,0.0,0,0,0.5,0.0,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571,0,0.0,0,0,0.0,0.0,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571
2012-03-25,17,17.0,17,17,0.81437856,8.346344,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143,0,0.0,0,0,0.5,0.0,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143,0,0.0,0,0,0.0,0.0,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143
2012-04-01,11,11.0,11,11,0.46608868,5.4005756,23.714285714285715,29.0,60.42857142857143,1009.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,29.0,60.42857142857143,1009.5714285714286,0,0.0,0,0,0.0,0.0,23.714285714285715,29.0,60.42857142857143,1009.5714285714286
2012-04-08,19,19.0,19,19,0.87490296,9.328266,25.285714285714285,30.285714285714285,55.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.285714285714285,30.285714285714285,55.0,1008.1428571428571,0,0.0,0,0,0.0,0.0,25.285714285714285,30.285714285714285,55.0,1008.1428571428571
2012-04-15,19,19.0,19,19,0.7863516,9.328266,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143,0,0.0,0,0,0.5,0.0,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143
2012-04-22,18,18.0,18,18,0.5847595,8.837305,24.714285714285715,29.428571428571427,61.42857142857143,750.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.428571428571427,61.42857142857143,750.0,0,0.0,0,0,0.0,0.0,24.714285714285715,29.428571428571427,61.42857142857143,750.0
2012-04-29,14,14.0,14,14,0.2387187,6.87346,25.142857142857142,30.0,55.142857142857146,1008.8571428571429,0,0.0,0,0,0.5,0.0,25.142857142857142,30.0,55.142857142857146,1008.8571428571429,0,0.0,0,0,0.0,0.0,25.142857142857142,30.0,55.142857142857146,1008.8571428571429
2012-05-06,15,15.0,15,15,0.35663557,7.364421,25.0,30.428571428571427,52.57142857142857,1009.4285714285714,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,52.57142857142857,1009.4285714285714,0,0.0,0,0,0.0,0.0,25.0,30.428571428571427,52.57142857142857,1009.4285714285714
2012-05-13,25,25.0,25,25,0.9222577,12.274035,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429,0,0.0,0,0,0.5,0.0,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429,0,0.0,0,0,0.0,0.0,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429
2012-05-20,16,16.0,16,16,0.40686184,7.8553824,24.857142857142858,29.428571428571427,57.857142857142854,1010.0,0,0.0,0,0,0.5,0.0,24.857142857142858,29.428571428571427,57.857142857142854,1010.0,4,4.0,4,4,0.9926397,10.53824,24.857142857142858,29.428571428571427,57.857142857142854,1010.0
2012-05-27,16,16.0,16,16,0.29377046,7.8553824,24.142857142857142,29.428571428571427,54.857142857142854,881.0,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,54.857142857142854,881.0,0,0.0,0,0,0.0,0.0,24.142857142857142,29.428571428571427,54.857142857142854,881.0
2012-06-03,10,10.0,10,10,0.066955276,4.909614,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857
2012-06-10,19,19.0,19,19,0.7496886,9.328266,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,52.42857142857143,1011.0
2012-06-17,3,3.0,3,3,0.0026315139,1.4728842,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,0,0.0,0,0,0.5,0.0,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,2,2.0,2,2,0.92827916,5.26912,24.142857142857142,29.428571428571427,50.0,1010.7142857142857
2012-06-24,11,11.0,11,11,0.3952868,5.4005756,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.5,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,29.0,60.285714285714285,1011.8571428571429
2012-07-01,2,2.0,2,2,0.009655211,0.9819228,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,0,0.0,0,0,0.5,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,1,1.0,1,1,0.5538584,2.63456,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286
2012-07-08,4,4.0,4,4,0.17991556,1.9638456,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571
2012-07-15,6,6.0,6,6,0.62318057,2.9457684,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,1,1.0,1,1,0.677872,2.63456,24.0,29.285714285714285,50.57142857142857,1010.2857142857143
2012-07-22,8,8.0,8,8,0.84292567,3.9276912,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.5,0.0,24.0,29.571428571428573,46.0,1012.0,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,46.0,1012.0
2012-07-29,5,5.0,5,5,0.40899035,2.454807,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857
2012-08-05,4,4.0,4,4,0.22695097,1.9638456,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714
2012-08-12,4,4.0,4,4,0.30985156,1.9638456,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286
2012-08-19,2,2.0,2,2,0.15648128,0.9819228,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.5,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857
2012-08-26,5,5.0,5,5,0.68911356,2.454807,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.5,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714
2012-09-02,1,1.0,1,1,0.10375015,0.4909614,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1012.4285714285714
2012-09-09,1,1.0,1,1,0.12422377,0.4909614,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571,0,0.0,0,0,0.0,0.0,23.428571428571427,30.428571428571427,36.285714285714285,1013.1428571428571
2012-09-16,4,4.0,4,4,0.783691,1.9638456,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,29.857142857142858,42.0,1011.5714285714286
2012-09-23,1,1.0,1,1,0.26022893,0.4909614,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,42.285714285714285,1011.1428571428571
2012-09-30,2,2.0,2,2,0.4438458,0.9819228,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,30.142857142857142,39.714285714285715,1011.5714285714286
2012-10-07,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,35.57142857142857,1010.1428571428571
2012-10-14,2,2.0,2,2,0.65233195,0.9819228,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.5,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,43.142857142857146,1009.7142857142857
2012-10-21,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,42.0,1008.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,30.571428571428573,42.0,1008.8571428571429,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,42.0,1008.8571428571429
2012-10-28,0,0.0,0,0,0.0,0.0,24.571428571428573,30.0,48.285714285714285,1008.7142857142857,0,0.0,0,0,0.5,0.0,24.571428571428573,30.0,48.285714285714285,1008.7142857142857,0,0.0,0,0,0.0,0.0,24.571428571428573,30.0,48.285714285714285,1008.7142857142857
2012-11-04,2,2.0,2,2,0.85743487,0.9819228,24.571428571428573,29.857142857142858,49.714285714285715,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.571428571428573,29.857142857142858,49.714285714285715,1009.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,29.857142857142858,49.714285714285715,1009.5714285714286
2012-11-11,4,4.0,4,4,0.95502734,1.9638456,25.285714285714285,30.0,43.857142857142854,1008.2857142857143,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,43.857142857142854,1008.2857142857143,0,0.0,0,0,0.0,0.0,25.285714285714285,30.0,43.857142857142854,1008.2857142857143
2012-11-18,0,0.0,0,0,0.0,0.0,25.0,30.285714285714285,45.142857142857146,1009.1428571428571,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,45.142857142857146,1009.1428571428571,0,0.0,0,0,0.0,0.0,25.0,30.285714285714285,45.142857142857146,1009.1428571428571
2012-11-25,2,2.0,2,2,0.45954803,0.9819228,25.571428571428573,30.857142857142858,45.57142857142857,1008.8571428571429,0,0.0,0,0,0.5,0.0,25.571428571428573,30.857142857142858,45.57142857142857,1008.8571428571429,0,0.0,0,0,0.0,0.0,25.571428571428573,30.857142857142858,45.57142857142857,1008.8571428571429
2012-12-02,1,1.0,1,1,0.32673657,0.4909614,25.857142857142858,30.428571428571427,47.42857142857143,1008.2857142857143,0,0.0,0,0,0.5,0.0,25.857142857142858,30.428571428571427,47.42857142857143,1008.2857142857143,0,0.0,0,0,0.0,0.0,25.857142857142858,30.428571428571427,47.42857142857143,1008.2857142857143
2012-12-09,1,1.0,1,1,0.40090328,0.4909614,25.714285714285715,30.428571428571427,47.857142857142854,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,47.857142857142854,1008.1428571428571,0,0.0,0,0,0.0,0.0,25.714285714285715,30.428571428571427,47.857142857142854,1008.1428571428571
2012-12-16,2,2.0,2,2,0.6830094,0.9819228,25.857142857142858,30.714285714285715,48.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,30.714285714285715,48.57142857142857,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.857142857142858,30.714285714285715,48.57142857142857,1007.8571428571429
2012-12-23,0,0.0,0,0,0.0,0.0,25.714285714285715,31.0,47.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,25.714285714285715,31.0,47.857142857142854,1008.0,0,0.0,0,0,0.0,0.0,25.714285714285715,31.0,47.857142857142854,1008.0
2012-12-30,0,0.0,0,0,0.0,0.0,26.0,30.285714285714285,50.142857142857146,1008.7142857142857,0,0.0,0,0,0.5,0.0,26.0,30.285714285714285,50.142857142857146,1008.7142857142857,0,0.0,0,0,0.0,0.0,26.0,30.285714285714285,50.142857142857146,1008.7142857142857
2013-01-06,3,3.0,3,3,0.9219109,1.4728842,25.285714285714285,30.0,53.0,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,53.0,1009.8571428571429,0,0.0,0,0,0.0,0.0,25.285714285714285,30.0,53.0,1009.8571428571429
2013-01-13,2,2.0,2,2,0.7644693,0.9819228,25.857142857142858,30.857142857142858,46.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.857142857142858,30.857142857142858,46.42857142857143,1008.1428571428571,0,0.0,0,0,0.0,0.0,25.857142857142858,30.857142857142858,46.42857142857143,1008.1428571428571
2013-01-20,9,9.0,9,9,0.9865286,4.4186525,22.714285714285715,30.285714285714285,54.285714285714285,1008.7142857142857,0,0.0,0,0,0.5,0.0,22.714285714285715,30.285714285714285,54.285714285714285,1008.7142857142857,0,0.0,0,0,0.0,0.0,22.714285714285715,30.285714285714285,54.285714285714285,1008.7142857142857
2013-01-27,12,12.0,12,12,0.97640735,5.8915367,25.857142857142858,31.0,50.714285714285715,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,50.714285714285715,1009.8571428571429,0,0.0,0,0,0.0,0.0,25.857142857142858,31.0,50.714285714285715,1009.8571428571429
2013-02-03,10,10.0,10,10,0.7142682,4.909614,26.142857142857142,31.428571428571427,43.714285714285715,1009.5714285714286,0,0.0,0,0,0.5,0.0,26.142857142857142,31.428571428571427,43.714285714285715,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.142857142857142,31.428571428571427,43.714285714285715,1009.5714285714286
2013-02-10,3,3.0,3,3,0.023019353,1.4728842,26.0,31.142857142857142,47.714285714285715,1007.8571428571429,0,0.0,0,0,0.5,0.0,26.0,31.142857142857142,47.714285714285715,1007.8571428571429,0,0.0,0,0,0.0,0.0,26.0,31.142857142857142,47.714285714285715,1007.8571428571429
2013-02-17,18,18.0,18,18,0.9605372,8.837305,25.428571428571427,30.714285714285715,51.57142857142857,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.428571428571427,30.714285714285715,51.57142857142857,1007.8571428571429,2,2.0,2,2,0.9779825,5.26912,25.428571428571427,30.714285714285715,51.57142857142857,1007.8571428571429
2013-02-24,18,18.0,18,18,0.94843626,8.837305,25.0,30.142857142857142,50.42857142857143,1007.8571428571429,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,50.42857142857143,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,50.42857142857143,1007.8571428571429
2013-03-03,18,18.0,18,18,0.7734714,8.837305,26.571428571428573,31.428571428571427,46.42857142857143,1008.2857142857143,0,0.0,0,0,0.5,0.0,26.571428571428573,31.428571428571427,46.42857142857143,1008.2857142857143,0,0.0,0,0,0.0,0.0,26.571428571428573,31.428571428571427,46.42857142857143,1008.2857142857143
2013-03-10,13,13.0,13,13,0.2397026,6.3824983,26.428571428571427,31.428571428571427,49.285714285714285,1009.7142857142857,0,0.0,0,0,0.5,0.0,26.428571428571427,31.428571428571427,49.285714285714285,1009.7142857142857,0,0.0,0,0,0.0,0.0,26.428571428571427,31.428571428571427,49.285714285714285,1009.7142857142857
2013-03-17,16,16.0,16,16,0.4623356,7.8553824,26.571428571428573,31.0,52.142857142857146,1008.0,0,0.0,0,0,0.5,0.0,26.571428571428573,31.0,52.142857142857146,1008.0,0,0.0,0,0,0.0,0.0,26.571428571428573,31.0,52.142857142857146,1008.0
2013-03-24,16,16.0,16,16,0.54834086,7.8553824,25.714285714285715,30.428571428571427,54.42857142857143,1008.1428571428571,0,0.0,0,0,0.5,0.0,25.714285714285715,30.428571428571427,54.42857142857143,1008.1428571428571,0,0.0,0,0,0.0,0.0,25.714285714285715,30.428571428571427,54.42857142857143,1008.1428571428571
2013-03-31,20,20.0,20,20,0.7761047,9.819228,25.857142857142858,31.0,51.0,1009.8571428571429,0,0.0,0,0,0.5,0.0,25.857142857142858,31.0,51.0,1009.8571428571429,0,0.0,0,0,0.0,0.0,25.857142857142858,31.0,51.0,1009.8571428571429
